ADM4355A,ADM4355,20159,0,0,0
ADM4355M,ADM4355,20161,0,0,0
ADX6298,ADX6298,20161,0,0,0
ADM4738A,ADM4738,20159,0,0,0
ANT1501B,ANT1501,20159,0,0,0
ADM4742A,ADM4742,20159,0,0,0
ALG1901A,ALG1901,20159,0,0,0
ALG1901B,ALG1901,20159,0,0,0
ALG1901C,ALG1901,20159,0,0,0
ALG1901D,ALG1901,20159,0,0,0
ALG1901E,ALG1901,20159,0,0,0
ALG1901F,ALG1901,20159,0,0,0
ALG3902A,ALG3902,20161,0,0,0
ANT2121A,ANT2121,20159,0,0,0
ADM4748A,ADM4748,20159,0,0,0
ADM3701A,ADM3701,20159,0,0,0
ADM3701M,ADM3701,20161,0,0,0
ADM4754A,ADM4754,20159,0,0,0
ANT2508A,ANT2508,20161,0,0,0
ADM3737A,ADM3737,20159,0,0,0
ANT2528A,ANT2528,20161,0,0,0
ADM6274C,ADM6274,20159,0,0,0
ADM3746M,ADM3746,20161,0,0,0
ADM3752M,ADM3752,20161,0,0,0
ANT3142A,ANT3142,20159,0,0,0
ADM6395C,ADM6395,20159,0,0,0
AMT3901A,AMT3901,20159,0,0,0
ANT3344A,ANT3344,20159,0,0,0
ADX5320,ADX5320,20161,0,0,0
ANT3533A,ANT3533,20161,0,0,0
ANP1106A,ANP1106,20161,0,0,0
ANP1106AP,ANP1106,20161,0,0,0
ANP1106B,ANP1106,20161,0,0,0
ANP1106C,ANP1106,20161,0,0,0
ANP1106D,ANP1106,20161,0,0,0
ANT1101B,ANT1101,20159,0,0,0
ADX5360,ADX5360,20159,0,0,0
ANT3743A,ANT3743,20159,0,0,0
ANT2113A,ANT2113,20161,0,0,0
ADX6295,ADX6295,20161,0,0,0
ANT2130A,ANT2130,20159,0,0,0
ANT4533A,ANT4533,20161,0,0,0
ALG1100A,ALG1100,20159,0,0,0
ADM4103A,ADM4103,20159,0,0,0
ADM4303M,ADM4303,20161,0,0,0
ANT5541A,ANT5541,20159,0,0,0
ALG2501A,ALG2501,20159,0,0,0
ADM4316A,ADM4316,20159,0,0,0
ANT6503A,ANT6503,20161,0,0,0
ANT7999F,ANT7999,20159,0,0,0
ANT7999S,ANT7999,20161,0,0,0
ALG2902A,ALG2902,20161,0,0,0
ALG2902B,ALG2902,20161,0,0,0
ADM4326A,ADM4326,20159,0,0,0
ADM4326M,ADM4326,20161,0,0,0
ADM4337M,ADM4337,20161,0,0,0
APA1522A,APA1522,20161,0,0,0
AMT3301C,AMT3301,20159,0,0,0
AMT3301A,AMT3301,20161,0,0,0
ANT2529A,ANT2529,20159,0,0,0
ANT3143A,ANT3143,20161,0,0,0
APA2114A,APA2114,20161,0,0,0
ANP1107A,ANP1107,20161,0,0,0
ANP1107AP,ANP1107,20161,0,0,0
ANP1107B,ANP1107,20161,0,0,0
ADM4341A,ADM4341,20159,0,0,0
ADM4341B,ADM4341,20159,0,0,0
ADM4341M,ADM4341,20161,0,0,0
ADM4349A,ADM4349,20159,0,0,0
ADM4349B,ADM4349,20159,0,0,0
ADM4349M,ADM4349,20161,0,0,0
APA2134A,APA2134,20161,1,0,0
ANP1506A,ANP1506,20161,0,0,0
ANP1506B,ANP1506,20161,0,0,0
ANT3345A,ANT3345,20159,0,0,0
ADM4352M,ADM4352,20161,0,0,0
ADM4377M,ADM4377,20161,0,0,0
ANT2103A,ANT2103,20159,0,0,0
ANT2103B,ANT2103,20161,0,0,0
ANT3742A,ANT3742,20161,0,0,0
APA2315A,APA2315,20159,0,0,1
ADM4711A,ADM4711,20159,0,0,0
ADM4711M,ADM4711,20161,0,0,0
ADM4711N,ADM4711,20161,0,0,0
ANT2128A,ANT2128,20161,0,0,0
ANT4135A,ANT4135,20161,0,0,0
APA2520A,APA2520,20159,0,0,0
ADM4715A,ADM4715,20159,0,0,0
ANT2521A,ANT2521,20159,0,0,0
ADM4722M,ADM4722,20161,0,0,0
APA2540A,APA2540,20159,0,0,0
ANT3133A,ANT3133,20161,0,0,0
ADM4728A,ADM4728,20159,0,0,0
ADM4739M,ADM4739,20161,0,0,0
APA3111A,APA3111,20161,0,0,0
ANT3340A,ANT3340,20161,0,0,0
ANT5500A,ANT5500,20159,0,0,0
ANT6502A,ANT6502,20159,0,0,0
APA3116A,APA3116,20159,0,0,0
ANT3531A,ANT3531,20159,0,0,0
APA1122A,APA1122,20161,0,0,0
ANT3540A,ANT3540,20161,0,0,0
APA3121A,APA3121,20159,0,0,0
ANT4123A,ANT4123,20159,0,0,0
APA1313A,APA1313,20159,0,0,1
APA2120A,APA2120,20159,0,0,0
APA3324A,APA3324,20159,0,0,0
APA3324B,APA3324,20161,0,0,0
ANT5100A,ANT5100,20159,0,0,0
ADM4745A,ADM4745,20159,0,0,0
ADM4745M,ADM4745,20161,0,0,0
ANT6101A,ANT6101,20161,0,0,0
APA3516A,APA3516,20159,0,0,0
ADM4750A,ADM4750,20159,0,0,0
APA3524A,APA3524,20161,0,0,0
ANT6550A,ANT6550,20161,0,0,0
APA3543A,APA3543,20161,0,0,0
ADM6260A,ADM6260,20161,0,0,0
ADM6260C,ADM6260,20161,0,0,0
ADM6260D,ADM6260,20161,0,0,0
ADM6260G,ADM6260,20161,0,0,0
APA2140A,APA2140,20159,0,0,0
APA1161A,APA1161,20159,0,0,1
APA3724A,APA3724,20159,0,0,0
APA3724B,APA3724,20161,0,0,0
ADM6420C,ADM6420,20161,0,0,0
ADX5211,ADX5211,20159,0,0,0
APA1702A,APA1702,20161,0,0,0
APA4117A,APA4117,20161,0,0,0
ADX5350,ADX5350,20161,0,0,0
ADX6262,ADX6262,20159,0,0,0
APA1713A,APA1713,20159,0,0,1
APA4150A,APA4150,20159,0,0,0
APA2302A,APA2302,20161,0,0,0
APA2514A,APA2514,20161,0,0,0
APA2301A,APA2301,20161,0,0,0
APA4320A,APA4320,20161,0,0,0
APA2580A,APA2580,20161,0,0,0
APA4515A,APA4515,20161,0,0,0
APA2712A,APA2712,20161,0,0,0
APA2314A,APA2314,20161,0,0,0
APA2314B,APA2314,20161,0,0,0
APA2314C,APA2314,20161,0,0,0
APA2314D,APA2314,20161,0,0,0
APA2314E,APA2314,20161,0,0,0
APA2314F,APA2314,20161,0,0,0
APA2314G,APA2314,20161,0,0,0
APA2314H,APA2314,20161,0,0,0
APA5104,APA5104,20161,0,0,0
APA3114A,APA3114,20159,0,0,1
APA3124A,APA3124,20161,0,0,0
APA2534A,APA2534,20161,1,0,0
APA5303,APA5303,20161,0,0,0
APA3325A,APA3325,20159,0,0,0
APA5309,APA5309,20159,0,0,0
APA2701A,APA2701,20161,0,0,0
APA3518A,APA3518,20159,0,0,0
APA3519A,APA3519,20161,0,0,0
APA5317,APA5317,20161,0,0,0
AHL1100A,AHL1100,20161,0,0,0
AHL1100B,AHL1100,20161,0,0,0
APA2714A,APA2714,20161,0,0,0
APA2714B,APA2714,20161,0,0,0
APA2714C,APA2714,20161,0,0,0
APA2714D,APA2714,20161,0,0,0
APA3521A,APA3521,20161,0,0,0
APA6101,APA6101,20161,0,0,0
APA6902,APA6902,20159,0,0,0
APA3701A,APA3701,20161,0,0,0
APA3781A,APA3781,20159,0,0,0
APA6909,APA6909,20159,0,0,0
APA3120A,APA3120,20161,0,0,1
ALG1902A,ALG1902,20161,0,0,0
ALG1902B,ALG1902,20161,0,0,0
ALG1902C,ALG1902,20161,0,0,0
ALG1902D,ALG1902,20161,0,0,0
ALG3330A,ALG3330,20161,0,0,0
APA7301,APA7301,20161,0,0,0
APA3125A,APA3125,20161,0,0,1
ALG3980A,ALG3980,20161,0,0,0
ANP1105A,ANP1105,20159,0,0,0
ANP1105AP,ANP1105,20159,0,0,0
ANP1105B,ANP1105,20159,0,0,0
ANP1105C,ANP1105,20159,0,0,0
ANP1105E,ANP1105,20159,0,0,0
ANP1105D,ANP1105,20161,0,0,0
APA7702,APA7702,20159,0,0,0
APA3381A,APA3381,20159,0,0,0
APA4116A,APA4116,20159,0,0,0
API5105A,API5105,20159,0,0,0
API5105B,API5105,20159,0,0,0
API5105C,API5105,20159,0,0,0
ANP1507A,ANP1507,20161,0,0,0
APA3514A,APA3514,20159,0,0,1
APA4145A,APA4145,20159,1,0,0
API5136A,API5136,20161,0,0,0
API5136B,API5136,20161,0,0,0
API5136C,API5136,20161,0,0,0
API5500A,API5500,20159,0,0,0
APA3520A,APA3520,20161,0,0,1
APA4313A,APA4313,20159,0,0,0
APA4323A,APA4323,20159,0,0,0
APA4323B,APA4323,20159,0,0,0
API5535A,API5535,20159,0,0,0
APA3542A,APA3542,20159,0,0,0
ANT2108A,ANT2108,20159,0,0,0
ANT2108B,ANT2108,20159,0,0,0
ANT2108C,ANT2108,20161,0,0,0
ANT2513A,ANT2513,20161,0,0,0
API6351A,API6351,20161,0,0,0
APA3550A,APA3550,20161,0,0,0
ANT3131A,ANT3131,20159,0,0,0
API6732A,API6732,20161,0,0,0
APA3725A,APA3725,20159,0,0,0
API6799B,API6799,20161,0,0,0
ANT3326A,ANT3326,20159,0,0,0
ANT3528A,ANT3528,20159,0,0,0
APA4114A,APA4114,20161,0,0,0
ARB2101A,ARB2101,20159,0,0,0
APA4123A,APA4123,20159,0,0,1
ANT3542A,ANT3542,20159,0,0,0
ANT4523A,ANT4523,20159,0,0,0
ARB3102A,ARB3102,20159,0,0,0
APA4315A,APA4315,20161,0,0,1
ANT5141A,ANT5141,20159,0,0,0
ANT6102A,ANT6102,20159,0,0,0
ARB3912A,ARB3912,20161,0,0,0
APA4560A,APA4560,20161,0,0,1
APA4523A,APA4523,20161,0,0,1
APA5106,APA5106,20161,0,0,0
ART1331A,ART1331,20159,0,0,0
ART1331C,ART1331,20159,0,0,0
ART1331B,ART1331,20161,0,0,0
APA5107,APA5107,20159,0,0,0
ART1731A,ART1731,20161,0,0,0
APA5308,APA5308,20161,0,0,0
APA5306,APA5306,20161,0,0,0
APA5314,APA5314,20159,0,0,0
ART2760A,ART2760,20159,0,0,0
APA5315,APA5315,20161,0,0,0
APA5915F,APA5915,20159,0,0,0
APA6303,APA6303,20159,0,0,0
ART2915A,ART2915,20159,0,0,0
APA5318,APA5318,20159,0,0,0
APA6904,APA6904,20159,0,0,0
APA6908,APA6908,20161,0,0,0
ART2928A,ART2928,20159,0,0,0
APA6302,APA6302,20159,0,0,0
ART2940A,ART2940,20159,0,0,0
APA6923,APA6923,20159,0,0,0
APA7701,APA7701,20161,0,0,0
APA6903,APA6903,20159,0,0,0
