Seminar,1,CMN5165 B,20139,Tuesday,08:30,11:30,DMS 11161,Patrick McCurdy
Seminar,1,CMN5500 B,20139,Wednesday,19:00,22:00,DMS 11161,Philippe Ross
Seminar,1,CMN5505 C,20141,Tuesday,09:00,12:00,DMS 11161,Lise Boily
Seminar,1,CMN5520 B,20139,Wednesday,08:30,11:30,DMS 11161,Luc Dupont
Lecture,1,CMN5530 A,20145,Monday,17:30,20:30,DMS 11143,Martine Lagacé
Lecture,2,CMN5530 A,20145,Wednesday,17:30,20:30,DMS 11143,Martine Lagacé
Seminar,1,CMN5532 B,20139,Monday,16:00,19:00,DMS 11161,Philippe Ross
Seminar,1,CMN5550 B,20139,Friday,14:30,17:30,DMS 11161,Pierre Lévy
Seminar,1,CMN5533 C,20141,Monday,16:00,19:00,DMS 11161,Luc Bonneville
Seminar,1,CMN5590 C,20141,Wednesday,08:30,11:30,DMS 11161,Florian Grandena
Research,1,CMN5900 C,20141,,00:00,00:00,N/A,N/A
Research,1,CMN5900 T,20145,,00:00,00:00,N/A,N/A
Lecture,1,CMN5995 A,20145,Monday,16:00,19:00,DMS 8161,Pierre Bélanger
Lecture,2,CMN5995 A,20145,Wednesday,16:00,19:00,DMS 8161,Pierre Bélanger
Research,1,CMN6990 F,20139,,00:00,00:00,N/A,N/A
Research,1,CMN6990 S,20141,,00:00,00:00,N/A,N/A
Research,1,CMN6990 T,20145,,00:00,00:00,N/A,N/A
Research,1,CMN6998 F,20139,,00:00,00:00,N/A,N/A
Research,1,CMN6998 T,20145,,00:00,00:00,N/A,N/A
Research,1,CMN6999 F,20139,,00:00,00:00,N/A,N/A
Research,1,CMN6999 T,20145,,00:00,00:00,N/A,N/A
Lecture,1,CRM1300 B,20139,Monday,14:30,16:00,LMX 122,Carolyn Gordon
Lecture,2,CRM1300 B,20139,Thursday,16:00,17:30,LMX 122,Carolyn Gordon
Lecture,1,CRM1300 C,20139,Tuesday,16:00,17:30,ART 033,Michael Kempa
Lecture,2,CRM1300 C,20139,Thursday,14:30,16:00,ART 033,Michael Kempa
Lecture,1,CRM1300 D,20139,Tuesday,19:00,22:00,MRT 218,Michael Kempa
Lecture,1,CRM1300 E,20139,Monday,16:00,17:30,CBY C03,Sam Alvaro
Lecture,2,CRM1300 E,20139,Wednesday,14:30,16:00,CBY C03,Sam Alvaro
Lecture,1,CRM1300 F,20141,Tuesday,14:30,16:00,CBY C03,Amanda Kramer
Lecture,2,CRM1300 F,20141,Friday,16:00,17:30,CBY C03,Amanda Kramer
Lecture,1,CRM1300 G,20141,Tuesday,08:30,10:00,MRT 218,Claire Delisle
Lecture,2,CRM1300 G,20141,Friday,10:00,11:30,MRT 218,Claire Delisle
Lecture,1,CRM1300 A,20145,Monday,13:00,16:00,MRT 205,Irvin Waller
Lecture,2,CRM1300 A,20145,Wednesday,13:00,16:00,MRT 205,Irvin Waller
Videoconference course,1,CRM1300 VC,20145,Monday,13:00,16:00,Various sites (with online component),N/A
Videoconference course,2,CRM1300 VC,20145,Wednesday,13:00,16:00,Various sites (with online component),N/A
Videoconference course,1,CRM1300 VH,20145,Monday,13:00,16:00,Various sites (with online component),N/A
Videoconference course,2,CRM1300 VH,20145,Wednesday,13:00,16:00,Various sites (with online component),N/A
Videoconference course,1,CRM1300 VP,20145,Monday,13:00,16:00,Various sites (with online component),N/A
Videoconference course,2,CRM1300 VP,20145,Wednesday,13:00,16:00,Various sites (with online component),N/A
Lecture,1,CRM1700 B,20139,Tuesday,16:00,17:30,DMS 1160,Line Beauchesne
Lecture,2,CRM1700 B,20139,Thursday,14:30,16:00,DMS 1160,Line Beauchesne
Lecture,1,CRM1700 C,20139,Tuesday,17:30,20:30,CBY C03,Isabelle Perreault
Lecture,1,CRM1700 D,20141,Monday,19:00,22:00,FSS 2005,Isabelle Perreault
Lecture,1,CRM1700 A,20145,Monday,16:00,19:00,FSS 1007,N/A
Lecture,2,CRM1700 A,20145,Wednesday,16:00,19:00,FSS 1007,N/A
Lecture,1,CRM1301 B,20139,Wednesday,17:30,20:30,MNT 203,Prashan Ranasinghe
Lecture,1,CRM1301 C,20139,Tuesday,13:00,14:30,MRT 218,Deborah Landry
Lecture,2,CRM1301 C,20139,Thursday,11:30,13:00,MRT 218,Deborah Landry
Lecture,1,CRM1301 D,20141,Monday,11:30,13:00,LMX 122,Prashan Ranasinghe
Lecture,2,CRM1301 D,20141,Thursday,13:00,14:30,LMX 122,Prashan Ranasinghe
Lecture,1,CRM1301 E,20141,Monday,16:00,17:30,FSS 2005,Carolyn Gordon
Lecture,2,CRM1301 E,20141,Wednesday,14:30,16:00,FSS 2005,Carolyn Gordon
Lecture,1,CRM1301 F,20141,Tuesday,16:00,17:30,FSS 2005,Carolyn Gordon
Lecture,2,CRM1301 F,20141,Thursday,14:30,16:00,FSS 2005,Carolyn Gordon
Lecture,1,CRM1301 A,20145,Monday,16:00,19:00,LPR 155,N/A
Lecture,2,CRM1301 A,20145,Wednesday,16:00,19:00,LPR 155,N/A
Videoconference course,1,CRM1301 VC,20145,Monday,16:00,19:00,Various sites (with online component),N/A
Videoconference course,2,CRM1301 VC,20145,Wednesday,16:00,19:00,Various sites (with online component),N/A
Videoconference course,1,CRM1301 VH,20145,Monday,16:00,19:00,Various sites (with online component),N/A
Videoconference course,2,CRM1301 VH,20145,Wednesday,16:00,19:00,Various sites (with online component),N/A
Videoconference course,1,CRM1301 VP,20145,Monday,16:00,19:00,Various sites (with online component),N/A
Videoconference course,2,CRM1301 VP,20145,Wednesday,16:00,19:00,Various sites (with online component),N/A
Lecture,1,CRM1701 A,20139,Wednesday,13:00,14:30,CBY C03,Margarida Garcia
Lecture,2,CRM1701 A,20139,Friday,11:30,13:00,CBY C03,Margarida Garcia
Lecture,1,CRM1701 B,20139,Thursday,19:00,22:00,CBY C03,Patrick Laurin
Lecture,1,CRM1701 C,20141,Tuesday,11:30,13:00,MRT 218,Martin Dufresne
Lecture,2,CRM1701 C,20141,Friday,13:00,14:30,MRT 218,Martin Dufresne
Lecture,1,CRM2300 A,20139,Tuesday,08:30,10:00,HGN 302,Valerie Steeves
Lecture,2,CRM2300 A,20139,Friday,10:00,11:30,HGN 302,Valerie Steeves
Lecture,1,CRM2300 B,20139,Tuesday,14:30,16:00,ART 257,Vajmeh Tabibi
Lecture,2,CRM2300 B,20139,Friday,16:00,17:30,ART 257,Vajmeh Tabibi
Lecture,1,CRM2300 C,20141,Wednesday,10:00,11:30,MCD 146,Valerie Steeves
Lecture,2,CRM2300 C,20141,Friday,08:30,10:00,MCD 146,Valerie Steeves
Lecture,1,CRM2301 A,20139,Monday,08:30,10:00,STE G0103,Carolyn Gordon
Lecture,2,CRM2301 A,20139,Thursday,10:00,11:30,STE G0103,Carolyn Gordon
Lecture,1,CRM2301 B,20141,Monday,10:00,11:30,ART 257,Carolyn Gordon
Lecture,2,CRM2301 B,20141,Wednesday,08:30,10:00,ART 257,Carolyn Gordon
Lecture,1,CRM2303 A,20139,Monday,11:30,13:00,DMS 1140,Holly Johnson
Lecture,2,CRM2303 A,20139,Thursday,13:00,14:30,DMS 1140,Holly Johnson
Lecture,1,CRM2303 B,20141,Monday,08:30,10:00,CBY B205,Vajmeh Tabibi
Lecture,2,CRM2303 B,20141,Thursday,10:00,11:30,CBY B205,Vajmeh Tabibi
Lecture,1,CRM2305 A,20139,Tuesday,17:30,20:30,STE A0150,Sam Alvaro
Lecture,1,CRM2305 B,20141,Friday,16:00,19:00,LEE A130,Sam Alvaro
Lecture,1,CRM2305 A,20145,Tuesday,16:00,19:00,HGN 302,N/A
Lecture,2,CRM2305 A,20145,Thursday,16:00,19:00,HGN 302,N/A
Lecture,1,CRM2307 B,20139,Wednesday,17:30,20:30,CBY D207,Christine Bruckert
Lecture,1,CRM2307 C,20141,Monday,17:30,20:30,FSS 1007,Christine Bruckert
Lecture,1,CRM2306 B,20141,Wednesday,19:00,22:00,STE A0150,Justin Piché
Lecture,1,CRM2308 A,20139,Wednesday,13:00,14:30,MRT 212,Vajmeh Tabibi
Lecture,2,CRM2308 A,20139,Friday,11:30,13:00,MRT 212,Vajmeh Tabibi
Lecture,1,CRM2308 B,20141,Thursday,19:00,22:00,LEE A131,Rebecca Jesseman
Lecture,1,CRM2308 A,20145,Tuesday,16:00,19:00,ART 257,N/A
Lecture,2,CRM2308 A,20145,Thursday,16:00,19:00,ART 257,N/A
Lecture,1,CRM2309 A,20139,Monday,19:00,22:00,MRT 205,Erin McCuaig
Videoconference course,1,CRM2309 CJ,20139,Monday,19:00,22:00,Various sites (with online component),Erin McCuaig
Videoconference course,1,CRM2309 HJ,20139,Monday,19:00,22:00,Various sites (with online component),Erin McCuaig
Videoconference course,1,CRM2309 PJ,20139,Monday,19:00,22:00,Various sites (with online component),Erin McCuaig
Lecture,1,CRM2309 B,20141,Thursday,16:00,19:00,LEE A131,Jennifer Kilty
Lecture,1,CRM2310 A,20139,Monday,10:00,11:30,LEE A130,Kate Fletcher
Lecture,2,CRM2310 A,20139,Wednesday,08:30,10:00,LEE A130,Kate Fletcher
Lecture,1,CRM2310 B,20141,Monday,16:00,17:30,MRT 218,Kate Fletcher
Lecture,2,CRM2310 B,20141,Wednesday,14:30,16:00,MRT 218,Kate Fletcher
Lecture,1,CRM2700 A,20139,Tuesday,13:00,14:30,STE A0150,Richard Dubé
Lecture,2,CRM2700 A,20139,Thursday,11:30,13:00,STE A0150,Richard Dubé
Lecture,1,CRM2700 B,20141,Monday,16:00,17:30,STE A0150,Claire Delisle
Lecture,2,CRM2700 B,20141,Wednesday,14:30,16:00,STE A0150,Claire Delisle
Lecture,1,CRM2701 A,20139,Monday,13:00,14:30,HGN 302,Fernando Acosta
Lecture,2,CRM2701 A,20139,Wednesday,11:30,13:00,HGN 302,Fernando Acosta
Lecture,1,CRM2701 B,20141,Tuesday,13:00,14:30,ART 257,Lysiane Paquin-Marseille
Lecture,2,CRM2701 B,20141,Thursday,11:30,13:00,ART 257,Lysiane Paquin-Marseille
Lecture,1,CRM2705 A,20139,Monday,10:00,11:30,TBT 070,Line Beauchesne
Lecture,2,CRM2705 A,20139,Wednesday,08:30,10:00,TBT 070,Line Beauchesne
Lecture,1,CRM2703 A,20139,Monday,16:00,17:30,CBY B205,Isabelle Perreault
Lecture,2,CRM2703 A,20139,Wednesday,14:30,16:00,CBY B205,Isabelle Perreault
Lecture,1,CRM2703 B,20141,Wednesday,10:00,11:30,DMS 1120,Dominique Robert
Lecture,2,CRM2703 B,20141,Friday,08:30,10:00,DMS 1120,Dominique Robert
Lecture,1,CRM2706 A,20139,Monday,17:30,20:30,LEE A131,Marie-Lyne Vachon
Lecture,1,CRM2706 B,20141,Monday,13:00,14:30,LEE A131,Sandra Lehalle
Lecture,2,CRM2706 B,20141,Wednesday,11:30,13:00,LEE A131,Sandra Lehalle
Lecture,1,CRM2706 A,20145,Tuesday,19:00,22:00,FSS 1007,N/A
Lecture,2,CRM2706 A,20145,Thursday,19:00,22:00,FSS 1007,N/A
Lecture,1,CRM2707 A,20139,Wednesday,19:00,22:00,HGN 302,Zoi Coucopoulos
Lecture,1,CRM2708 B,20141,Tuesday,08:30,10:00,LEE A131,Sandra Lehalle
Lecture,2,CRM2708 B,20141,Friday,10:00,11:30,LEE A131,Sandra Lehalle
Lecture,1,CRM2709 A,20141,Thursday,17:30,20:30,FSS 1007,Zoi Coucopoulos
Lecture,1,CRM2710 A,20139,Friday,16:00,19:00,STE A0150,Michel Doiron
Lecture,1,CRM2710 B,20141,Tuesday,19:00,22:00,STE B0138,Michel Doiron
Lecture,1,CRM3303 A,20139,Tuesday,08:30,10:00,VNR 1095,Erin McCuaig
Lecture,2,CRM3303 A,20139,Friday,10:00,11:30,VNR 1095,Erin McCuaig
Lecture,1,CRM3303 B,20141,Tuesday,13:00,14:30,MRT 256,David Joubert
Lecture,2,CRM3303 B,20141,Thursday,11:30,13:00,MRT 256,David Joubert
Lecture,1,CRM3301 A,20139,Monday,16:00,17:30,VNR 2095,Deborah Landry
Lecture,2,CRM3301 A,20139,Wednesday,14:30,16:00,VNR 2095,N/A
Lecture,1,CRM3301 B,20141,Monday,16:00,17:30,SCS E217,Laura Shantz
Lecture,2,CRM3301 B,20141,Wednesday,14:30,16:00,SCS E217,Laura Shantz
Lecture,1,CRM3301 C,20141,Monday,14:30,16:00,LMX 221,Deborah Landry
Lecture,2,CRM3301 C,20141,Thursday,16:00,17:30,LMX 221,Deborah Landry
Lecture,1,CRM3305 B,20141,Monday,10:00,11:30,VNR 5070,Michel Juneau
Lecture,2,CRM3305 B,20141,Wednesday,08:30,10:00,VNR 5070,Michel Juneau
Lecture,1,CRM3306 A,20141,Tuesday,16:00,17:30,LMX 221,Irvin Waller
Lecture,2,CRM3306 A,20141,Thursday,14:30,16:00,LMX 221,Irvin Waller
Lecture,1,CRM3307 A,20139,Wednesday,10:00,11:30,LMX 221,Erin McCuaig
Lecture,2,CRM3307 A,20139,Friday,08:30,10:00,LMX 221,Erin McCuaig
Lecture,1,CRM3307 B,20141,Wednesday,16:00,17:30,VNR 2095,Vajmeh Tabibi
Lecture,2,CRM3307 B,20141,Friday,14:30,16:00,VNR 2095,Vajmeh Tabibi
Lecture,1,CRM3307 A,20145,Monday,19:00,22:00,FSS 1007,N/A
Lecture,2,CRM3307 A,20145,Wednesday,19:00,22:00,FSS 1007,N/A
Lecture,1,CRM3308 A,20139,Tuesday,10:00,11:30,VNR 3035,Irvin Waller
Lecture,2,CRM3308 A,20139,Thursday,08:30,10:00,VNR 3035,Irvin Waller
Lecture,1,CRM3310 A,20139,Tuesday,17:30,20:30,VNR 5070,Steven Bittle
Lecture,1,CRM3311 A,20139,Monday,13:00,14:30,VNR 1095,David Joubert
Lecture,2,CRM3311 A,20139,Wednesday,11:30,13:00,VNR 1095,David Joubert
Lecture,1,CRM3312 A,20139,Tuesday,16:00,17:30,MNT 207,Kathryn Campbell
Lecture,2,CRM3312 A,20139,Thursday,14:30,16:00,MNT 207,Kathryn Campbell
Lecture,1,CRM3312 B,20141,Tuesday,14:30,16:00,LMX 221,Erin McCuaig
Lecture,2,CRM3312 B,20141,Friday,16:00,17:30,LMX 221,Erin McCuaig
Lecture,1,CRM3314 A,20139,Thursday,17:30,20:30,LMX 221,Kate Fletcher
Lecture,1,CRM3314 B,20141,Thursday,17:30,20:30,VNR 1095,Eugene Oscapella
Lecture,1,CRM3315 A,20141,Wednesday,13:00,14:30,VNR 2095,Jonathan Frauley
Lecture,2,CRM3315 A,20141,Friday,11:30,13:00,VNR 2095,Jonathan Frauley
Lecture,1,CRM3317 A,20141,Wednesday,10:00,11:30,LMX 221,Kate Fletcher
Lecture,2,CRM3317 A,20141,Friday,08:30,10:00,LMX 221,Kate Fletcher
Lecture,1,CRM3316 A,20141,Tuesday,10:00,11:30,VNR 2095,Véronique Strimelle
Lecture,2,CRM3316 A,20141,Thursday,08:30,10:00,VNR 2095,Véronique Strimelle
Lecture,1,CRM3318 A,20139,Monday,17:30,20:30,VNR 1095,Shoshana Magnet
Lecture,1,CRM3319 A,20139,Wednesday,17:30,20:30,MCD 121,Howard Bebbington
Lecture,1,CRM3322 A,20141,Tuesday,11:30,13:00,LMX 221,Kathryn Campbell
Lecture,2,CRM3322 A,20141,Friday,13:00,14:30,LMX 221,Kathryn Campbell
Lecture,1,CRM3323 A,20141,Monday,13:00,14:30,VNR 1095,Joao Velloso
Lecture,2,CRM3323 A,20141,Wednesday,11:30,13:00,VNR 1095,Joao Velloso
Lecture,1,CRM3325 A,20139,Wednesday,16:00,17:30,VNR 1095,Vajmeh Tabibi
Lecture,2,CRM3325 A,20139,Friday,14:30,16:00,VNR 1095,N/A
Lecture,1,CRM3326 A,20139,Monday,08:30,10:00,VNR 1095,Dominique Robert
Lecture,2,CRM3326 A,20139,Thursday,10:00,11:30,VNR 1095,Dominique Robert
Lecture,1,CRM3334 A,20139,Thursday,17:30,20:30,DEP,Linsey Butler
Lecture,1,CRM3334 B,20139,Monday,14:30,16:00,DEP,Linsey Butler
Lecture,2,CRM3334 B,20139,Thursday,16:00,17:30,DEP,Linsey Butler
Lecture,1,CRM3334 C,20141,Tuesday,08:30,10:00,LEE C102,Ronald-Frans Melchers
Laboratory,1,CRM3334 C,20141,Friday,10:00,11:30,DEP,Ronald-Frans Melchers
Lecture,1,CRM3334 D,20141,Monday,08:30,10:00,CBY E016,Ronald-Frans Melchers
Laboratory,1,CRM3334 D,20141,Thursday,10:00,11:30,DEP,Ronald-Frans Melchers
Lecture,1,CRM3703 A,20139,Thursday,17:30,20:30,VNR 1095,Lise Ladouceur
Lecture,1,CRM3703 B,20141,Monday,17:30,20:30,VNR 1095,Michel Doiron
Lecture,1,CRM3701 A,20139,Tuesday,16:00,17:30,LMX 221,Richard Dubé
Lecture,2,CRM3701 A,20139,Thursday,14:30,16:00,LMX 221,Richard Dubé
Lecture,1,CRM3701 B,20139,Tuesday,14:30,16:00,LMX 221,Joao Velloso
Lecture,2,CRM3701 B,20139,Friday,16:00,17:30,LMX 221,Joao Velloso
Lecture,1,CRM3701 C,20141,Wednesday,13:00,14:30,VNR 1095,Richard Dubé
Lecture,2,CRM3701 C,20141,Friday,11:30,13:00,VNR 1095,N/A
Lecture,1,CRM3705 A,20141,Monday,13:00,14:30,LMX 221,Line Beauchesne
Lecture,2,CRM3705 A,20141,Wednesday,11:30,13:00,LMX 221,Line Beauchesne
Lecture,1,CRM3707 A,20141,Wednesday,17:30,20:30,MRT 250,Zoi Coucopoulos
Lecture,1,CRM3710 A,20139,Tuesday,13:00,14:30,MRT 250,Fernando Acosta
Lecture,2,CRM3710 A,20139,Thursday,11:30,13:00,MRT 250,Fernando Acosta
Lecture,1,CRM3711 A,20141,Tuesday,10:00,11:30,LMX 221,David Joubert
Lecture,2,CRM3711 A,20141,Thursday,08:30,10:00,LMX 221,David Joubert
Lecture,1,CRM3712 A,20139,Thursday,08:30,11:30,MCD 121,Marie-Lyne Vachon
Lecture,1,CRM3712 A,20145,Monday,16:00,19:00,FTX 302,N/A
Lecture,2,CRM3712 A,20145,Wednesday,16:00,19:00,FTX 302,N/A
Lecture,1,CRM3715 A,20139,Tuesday,17:30,20:30,MRT 250,Margarida Garcia
Lecture,1,CRM3714 A,20141,Tuesday,13:00,14:30,VNR 5070,Line Beauchesne
Lecture,2,CRM3714 A,20141,Thursday,11:30,13:00,VNR 5070,Line Beauchesne
Lecture,1,CRM3716 A,20141,Tuesday,16:00,17:30,MRT 250,Véronique Strimelle
Lecture,2,CRM3716 A,20141,Thursday,14:30,16:00,MRT 250,Véronique Strimelle
Lecture,1,CRM3719 A,20139,Tuesday,11:30,13:00,MNT 207,Françoise Vanhamme
Lecture,2,CRM3719 A,20139,Friday,13:00,14:30,MNT 207,Françoise Vanhamme
Lecture,1,CRM3723 A,20141,Monday,10:00,11:30,SCS E218,Marie-Lyne Vachon
Lecture,2,CRM3723 A,20141,Wednesday,08:30,10:00,SCS E218,Marie-Lyne Vachon
Lecture,1,CRM3724 A,20139,Wednesday,16:00,19:00,SCS E218,Lise Ladouceur
Lecture,1,CRM3726 A,20139,Wednesday,13:00,14:30,LMX 221,Martin Dufresne
Lecture,2,CRM3726 A,20139,Friday,11:30,13:00,LMX 221,Martin Dufresne
Lecture,1,CRM3734 A,20139,Monday,17:30,20:30,DEP,Dwayne Schindler
Lecture,1,CRM3734 B,20141,Tuesday,17:30,20:30,DEP,Dwayne Schindler
Lecture,1,CRM3734 C,20141,Thursday,17:30,20:30,DEP,Dwayne Schindler
Lecture,1,CRM4302 A,20139,Monday,08:30,10:00,CBY D103,Claire Delisle
Lecture,2,CRM4302 A,20139,Thursday,10:00,11:30,CBY D103,Claire Delisle
Lecture,1,CRM4302 B,20139,Monday,16:00,17:30,MRT 211,Claire Delisle
Lecture,2,CRM4302 B,20139,Wednesday,14:30,16:00,MRT 211,Claire Delisle
Lecture,1,CRM4302 C,20141,Monday,13:00,14:30,MRT 211,Justin Piché
Lecture,2,CRM4302 C,20141,Wednesday,11:30,13:00,MRT 211,Justin Piché
Lecture,1,CRM4302 D,20141,Wednesday,17:30,20:30,VNR 2075,Patrick Derby
Lecture,1,CRM4306 A,20141,Tuesday,17:30,20:30,FSS 14001,Justin Piché
Lecture,1,CRM4304 A,20139,Tuesday,10:00,11:30,LEE C104,Deborah Landry
Lecture,2,CRM4304 A,20139,Thursday,08:30,10:00,LEE C104,Deborah Landry
Lecture,1,CRM4304 B,20139,Monday,13:00,14:30,SMD 226,Jonathan Frauley
Lecture,2,CRM4304 B,20139,Wednesday,11:30,13:00,SMD 226,Jonathan Frauley
Lecture,1,CRM4304 C,20139,Wednesday,16:00,17:30,SMD 427,Miriam Levitt
Lecture,2,CRM4304 C,20139,Friday,14:30,16:00,SMD 427,Miriam Levitt
Lecture,1,CRM4304 D,20141,Wednesday,16:00,17:30,SMD 427,Deborah Landry
Lecture,2,CRM4304 D,20141,Friday,14:30,16:00,SMD 427,N/A
Lecture,1,CRM4304 E,20141,Tuesday,14:30,16:00,LEE C104,Deborah Landry
Lecture,2,CRM4304 E,20141,Friday,16:00,17:30,LEE C104,Deborah Landry
Lecture,1,CRM4304 F,20141,Monday,17:30,20:30,SMD 427,Erin McCuaig
Lecture,1,CRM4310 A,20139,Monday,14:30,16:00,LMX 223,Christine Bruckert
Lecture,2,CRM4310 A,20139,Thursday,16:00,17:30,LMX 223,Christine Bruckert
Lecture,1,CRM4310 B,20139,Tuesday,13:00,14:30,LMX 223,Kathryn Campbell
Lecture,2,CRM4310 B,20139,Thursday,11:30,13:00,LMX 223,Kathryn Campbell
Lecture,1,CRM4310 C,20139,Monday,10:00,11:30,FSS 14001,Deborah Landry
Lecture,2,CRM4310 C,20139,Wednesday,08:30,10:00,FSS 14001,Deborah Landry
Lecture,1,CRM4310 D,20141,Wednesday,13:00,14:30,MRT 015,Valerie Steeves
Lecture,2,CRM4310 D,20141,Friday,11:30,13:00,MRT 015,Valerie Steeves
Lecture,1,CRM4311 A,20141,Thursday,08:30,11:30,FSS 7035,Steven Bittle
Lecture,1,CRM4312 A,20139,Friday,08:30,11:30,LMX 243,Holly Johnson
Lecture,1,CRM4316 A,20141,Monday,14:30,16:00,FSS 14001,Prashan Ranasinghe
Lecture,2,CRM4316 A,20141,Thursday,16:00,17:30,FSS 14001,Prashan Ranasinghe
Lecture,1,CRM4315 A,20141,Monday,11:30,13:00,FSS 14001,Kate Fletcher
Lecture,2,CRM4315 A,20141,Thursday,13:00,14:30,FSS 14001,Kate Fletcher
Seminar,1,CRM4317 A,20139,Thursday,16:00,19:00,FSS 14001,Lisa Finateri
Seminar,1,CRM4317 B,20139,Wednesday,16:00,19:00,FSS 14001,Vanessa Robinson
Seminar,1,CRM4317 B,20141,Wednesday,16:00,19:00,FSS 14001,Vanessa Robinson
Seminar,1,CRM4317 C,20141,Friday,11:30,14:30,FSS 14001,Joanne Cardinal
Lecture,1,CRM4701 A,20139,Tuesday,16:00,17:30,FSS 14001,Fernando Acosta
Lecture,2,CRM4701 A,20139,Thursday,14:30,16:00,FSS 14001,Fernando Acosta
Lecture,1,CRM4702 A,20139,Monday,10:00,11:30,VNR 1095,Louise Fines
Lecture,2,CRM4702 A,20139,Wednesday,08:30,10:00,VNR 1095,Louise Fines
Lecture,1,CRM4702 B,20141,Monday,14:30,16:00,VNR 3075,Louise Fines
Lecture,2,CRM4702 B,20141,Thursday,16:00,17:30,VNR 3075,Louise Fines
Lecture,1,CRM4702 C,20141,Monday,10:00,11:30,VNR 2075,Sandra Lehalle
Lecture,2,CRM4702 C,20141,Wednesday,08:30,10:00,VNR 2075,Sandra Lehalle
Lecture,1,CRM4703 A,20139,Monday,17:30,20:30,FSS 14001,Michel Doiron
Lecture,1,CRM4704 A,20139,Friday,08:30,11:30,TBT 327,Dominique Robert
Lecture,1,CRM4704 B,20139,Monday,13:00,14:30,TBT 319,Isabelle Perreault
Lecture,2,CRM4704 B,20139,Wednesday,11:30,13:00,TBT 319,Isabelle Perreault
Lecture,1,CRM4704 C,20141,Tuesday,17:30,20:30,SMD 423,Françoise Vanhamme
Lecture,1,CRM4704 D,20141,Monday,11:30,13:00,FTX 361,Isabelle Perreault
Lecture,2,CRM4704 D,20141,Thursday,13:00,14:30,SMD 423,Isabelle Perreault
Lecture,1,CRM4706 A,20139,Tuesday,11:30,13:00,LMX 390,Véronique Strimelle
Lecture,2,CRM4706 A,20139,Friday,13:00,14:30,LMX 390,Véronique Strimelle
Lecture,1,CRM4710 A,20141,Tuesday,16:00,17:30,FSS 14001,Fernando Acosta
Lecture,2,CRM4710 A,20141,Thursday,14:30,16:00,FSS 14001,Fernando Acosta
Lecture,1,CRM4710 B,20141,Tuesday,11:30,13:00,FSS 4014,Alvaro Pires
Lecture,2,CRM4710 B,20141,Friday,13:00,14:30,FSS 4014,Alvaro Pires
Lecture,1,CRM4712 A,20141,Thursday,08:30,11:30,FSS 14001,Colette Parent
Lecture,1,CRM4713 A,20139,Thursday,08:30,11:30,FSS 14001,Edmundo Climaco Dos Santos
Lecture,1,CRM4715 A,20141,Friday,08:30,11:30,FSS 14001,Martin Dufresne
Seminar,1,CRM4717 A,20139,Friday,11:30,14:30,FSS 10003,Geneviève Nault
Seminar,1,CRM4717 B,20139,Wednesday,16:00,19:00,THN 133,Geneviève Nault
Seminar,1,CRM4717 B,20141,Wednesday,16:00,19:00,THN 133,Geneviève Nault
Seminar,1,CRM4717 C,20141,Friday,11:30,14:30,FSS 10003,Geneviève Nault
Lecture,1,CRM6325 A,20139,Tuesday,08:30,11:30,FSS 14001,Richard Dubé
Lecture,1,CRM6325 B,20139,Tuesday,08:30,11:30,DEP,Richard Dubé
Lecture,1,CRM6325 A,20141,Tuesday,08:30,11:30,FSS 14001,Kathryn Campbell
Lecture,1,CRM6325 B,20141,Tuesday,08:30,11:30,DEP,Kathryn Campbell
Lecture,1,CRM6320 A,20141,Thursday,08:30,11:30,FSS 14005,Holly Johnson
Lecture,1,CRM6320 B,20141,Monday,11:30,14:30,FSS 14005,Holly Johnson
Seminar,1,CRM6340 A,20139,Monday,08:30,11:30,FSS 14005,David Joubert
Seminar,1,CRM6345 A,20139,Friday,08:30,11:30,FSS 14001,Joanne Cardinal
Seminar,1,CRM6350 A,20139,Friday,11:30,14:30,FSS 14001,Jonathan Frauley
Seminar,1,CRM6361 A,20139,Wednesday,11:30,14:30,FSS 14001,Irvin Waller
Seminar,1,CRM6365 A,20139,Thursday,08:30,11:30,FSS 14005,Jennifer Kilty
Seminar,1,CRM6370 A,20141,Monday,08:30,11:30,FSS 14005,Steven Bittle
Seminar,1,CRM6380 A,20139,Tuesday,11:30,14:30,FSS 14001,Valerie Steeves
Seminar,1,CRM6380 B,20139,Monday,14:30,17:30,FSS 14001,Prashan Ranasinghe
Lecture,1,CRM6380 C,20141,Monday,17:30,20:30,FSS 14005,Michael Kempa
Lecture,1,CRM6380 D,20141,Tuesday,17:30,20:30,FSS 14005,Russel Ogden
Lecture,2,CRM6380 D,20141,Thursday,17:30,20:30,FSS 14005,Russel Ogden
Lecture,1,CRM6720 A,20141,Thursday,11:30,14:30,FSS 8003,Dominique Robert
Lecture,1,CRM6725 A,20139,Wednesday,08:30,11:30,FSS 14005,Martin Dufresne
Lecture,1,CRM6725 B,20139,Wednesday,08:30,11:30,DEP,Martin Dufresne
Lecture,1,CRM6725 A,20141,Wednesday,08:30,11:30,FSS 10003,Fernando Acosta
Lecture,1,CRM6725 B,20141,Wednesday,08:30,11:30,DEP,Fernando Acosta
Seminar,1,CRM6745 A,20139,Thursday,14:30,17:30,FSS 14005,Joanne Cardinal
Lecture,1,CRM6740 A,20139,Monday,11:30,14:30,FSS 14005,Bastien Quirion
