ADM1100 - Introduction To Business Mgmt.,,,,,,,,
ECO6151 - Economics Of The Environment,,,,,,,,
20139,ECO6151A,LEC,1,M,11:30,14:30,FSS 9003,Anthony Heyes
ECO6170 - Theory Of Economic Development,,,,,,,,
20139,ECO6170A,LEC,1,M,14:30,17:30,FSS 9003,Fernanda Estevan Goncalves
ECO6171 - Economic Devel.: Dom. Aspects,,,,,,,,
20141,ECO6171A,LEC,1,W,14:30,17:30,FSS 9003,Paul Makdissi
ECO6173 - Environ. Asp. Econo. Develop.,,,,,,,,
20141,ECO6173A,LEC,1,F,11:30,14:30,FSS 4012,Jean-Thomas Bernard
ECO6174 - Health Economics,,,,,,,,
20141,ECO6174A,LEC,1,W,11:30,14:30,FSS 9003,Catherine Deri Armstrong
ECO6175 - Micro-Econometrics,,,,,,,,
20141,ECO6175A,LEC,1,M,08:30,11:30,FSS 9003,Kathleen Day
ECO6181 - Topics In Monetary Economics,,,,,,,,
20141,ECO6181A,LEC,1,R,08:30,11:30,GSD 307,Francesca Rondina
ECO6183 - Exploration In Monetary Econ.,,,,,,,,
20139,ECO6183A,LEC,1,W,14:30,17:30,FSS 9003,Marc Lavoie
ECO6520 - Théorie Macroéconomique Iv,,,,,,,,
20141,ECO6520A,LEC,1,W,13:00,14:30,MNT 204,Lilia Karnizova
,,LEC,2,F,11:30,13:00,MNT 204,Lilia Karnizova
ECO6522 - Théorie Microéconomique Iv,,,,,,,,
20139,ECO6522A,LEC,1,R,08:30,11:30,FSS 9003,Michael Shiell
ECO6542 - Organisation Industrielle Ii,,,,,,,,
20141,ECO6542A,LEC,1,M,11:30,14:30,TBT 311,Gamal Atallah
ECO6904 - Themes Choisis/Selected Topics,,,,,,,,
20139,ECO6904A,LEC,1,M,11:30,13:00,FSS 14001,Gilles Grenier
,,LEC,2,R,13:00,14:30,FSS 14001,Gilles Grenier
ECO7119 - Math Foun For Economic Theory,,,,,,,,
20139,ECO7119A,LEC,1,F,08:30,11:30,LMX 390,Nguyen Quyen
ECO7922 - Eco. Theory I: Macro/Micro Eco,,,,,,,,
20141,ECO7922A,LEC,1,T,08:30,11:30,CBY E015,Aggey Semenov
EDU5105 - Inter-Prof Educ In Health Prof,,,,,,,,
20139,EDU5105F,LEC,1,R,17:30,20:30,LMX 217,Angus McMurtry
EDU5160 - Mathematical Thinking,,,,,,,,
20139,EDU5160F,LEC,1,R,17:30,20:30,LMX 403,Christine Suurtamm
EDU5190 - Intro. Research In Education,,,,,,,,
20139,EDU5190F,LEC,1,M,17:30,20:30,LMX 241,Marzieh Hassan-Tafaghodtari
,EDU5190F1,WOC,1,M,13:00,16:00,LMX 240,Jill Chouinard
,EDU5190F2,WOC,1,M,17:30,20:30,LMX 109,Cheryll Duquette
,EDU5190WB,WEB,1,N/A,0,0,Course offered on-line,Colla Macdonald
20141,EDU5190S,LEC,1,M,17:30,20:30,LMX 240,Cheryll Duquette
,EDU5190S1,LEC,1,M,17:30,20:30,LMX 241,Marzieh Hassan-Tafaghodtari
EDU5199 - Synthesis Seminar,,,,,,,,
20139,EDU5199F,LEC,1,M,17:30,20:30,LMX 403,Lorna McLean
20141,EDU5199S,LEC,1,M,17:30,20:30,LMX 418,Richard Maclure
,EDU5199WB,WEB,1,N/A,0,0,Course offered on-line,Colla Macdonald
EDU5202 - Teach. Strateg. Health Prof.,,,,,,,,
20141,EDU5202S,LEC,1,W,17:30,20:30,LMX 105,Angus McMurtry
EDU5206 - Program Planning Adult Educ.,,,,,,,,
20139,EDU5206F,LEC,1,W,17:30,20:30,LMX 240,Maurice Taylor
EDU5222 - Ethnographies In Education,,,,,,,,
20139,EDU5222F,LEC,1,T,17:30,20:30,LMX 418,Martin Barlosky
EDU5230 - Leadership Educ. Organizations,,,,,,,,
20141,EDU5230S,WOC,1,T,17:30,20:30,LMX 105,Peter Milley
EDU5244 - Bilingual Multilingual & Minor,,,,,,,,
20141,EDU5244S,LEC,1,T,17:30,20:30,LMX 109,Marlene Lundy
EDU5260 - Intro. To Curriculum Studies,,,,,,,,
20139,EDU5260F,LEC,1,R,17:30,20:30,LMX 418,Linda Radford
EDU5261 - Curric. Design Health Educ.,,,,,,,,
20141,EDU5261S,LEC,1,M,17:30,20:30,LMX 107,Darene Toal-Sullivan
EDU5263 - Intro. To Educational Admin.,,,,,,,,
20139,EDU5263F,LEC,1,W,17:30,20:30,LMX 418,Peter Milley
,EDU5263F1,LEC,1,W,17:30,20:30,LMX 451,Stephanie Chitpin
EDU5270 - Eth. & Legal Dimension Counsel,,,,,,,,
20139,EDU5270F,LEC,1,R,13:00,16:00,LMX 445,David Smith
20141,EDU5270S,LEC,1,T,17:30,20:30,LMX 117,Cristelle Audet
EDU5271 - Counselling Theories & Pract.I,,,,,,,,
20139,EDU5271F,LEC,1,M,13:00,16:00,LMX 108,David Paré
,EDU5271F1,LEC,1,W,17:30,20:30,LMX 105,David Smith
EDU5274 - Tests & Measur.In Educ.Couns.,,,,,,,,
20139,EDU5274F,LEC,1,W,13:00,16:00,LMX 105,Cynthia Bilodeau
EDU5301 - Prin Educ Plan Health Prof - I,,,,,,,,
20139,EDU5301F,LEC,1,T,17:30,20:30,LMX 217,Darene Toal-Sullivan
EDU5302 - Prin Educ Plan Health Prof -Ii,,,,,,,,
20141,EDU5302S,LEC,1,T,17:30,20:30,LMX 108,Darene Toal-Sullivan
EDU5357 - Current Issues In Math. Educ.,,,,,,,,
20141,EDU5357S,LEC,1,R,17:30,20:30,LMX 455,Richard Barwell
EDU5384 - Intergrated App. To Lang. Curr,,,,,,,,
20139,EDU5384F,LEC,1,T,17:30,20:30,LMX 105,Sandra Fonseca
EDU5386 - Seminar On Literacy,,,,,,,,
20141,EDU5386S,LEC,1,R,17:30,20:30,LMX 241,Cynthia Morawski
EDU5399 - Devel. Of Assmt. Instruments,,,,,,,,
20141,EDU5399S,LEC,1,T,17:30,20:30,LMX 107,Katherine Moreau
EDU5463 - Cult Stud & Educ Theory & Prax,,,,,,,,
20139,EDU5463F,LEC,1,R,13:00,16:00,LMX 418,Annette Furo
EDU5466 - Racism And Antiracism In Educ.,,,,,,,,
20141,EDU5466S,LEC,1,T,17:30,20:30,LMX 418,Timothy Stanley
EDU5471 - Micro-Counselling,,,,,,,,
20141,EDU5471S,LEC,1,M,13:00,16:00,LMX 241,Cynthia Bilodeau
,EDU5471S1,LEC,1,T,17:30,20:30,LMX 218,Martin Rovers
,EDU5471S2,LEC,1,R,17:30,20:30,LMX 218,Mahin Tavakoli
EDU5473 - Theories Of Career Development,,,,,,,,
20141,EDU5473S,LEC,1,W,17:30,20:30,LMX 445,Pavna Sodhi
"EDU5584 - Dim., Stratég. & Gest. Appren.",,,,,,,,
20141,EDU5584C,LEC,1,T,18:00,21:00,LPR 284,Louis Trudel
,EDU5584HC,VID,1,T,18:00,21:00,Various sites (with online component),Louis Trudel
EDU5590 - Intro. Recherche En Education,,,,,,,,
20139,EDU5590C,LEC,1,M,18:00,21:00,CBY C206,Rodney Leurebourg
,EDU5590C1,LEC,1,M,18:00,21:00,LPR 285,Michael Begley
,EDU5590HC,VID,1,M,18:00,21:00,Various sites (with online component),Rodney Leurebourg
,EDU5590H1,VID,1,M,18:00,21:00,Various sites (with online component),Michael Begley
20141,EDU5590WB,WEB,1,N/A,0,0,Course offered on-line,Georges Touma
EDU5600 - L'Apprentissage À L'Âge Adulte,,,,,,,,
20139,EDU5600C,LEC,1,W,18:00,21:00,LPR 284,Claire Duchesne
,EDU5600HC,VID,1,W,18:00,21:00,Various sites (with online component),Claire Duchesne
EDU5611 - Éthique Prof. En Education,,,,,,,,
20139,EDU5611C,LEC,1,R,18:00,21:00,VNR 1050,Sylvie Rochon
,EDU5611HC,VID,1,R,18:00,21:00,Various sites (with online component),Sylvie Rochon
EDU5618 - Éducation Comparée,,,,,,,,
20141,EDU5618C,LEC,1,R,18:00,21:00,LPR 284,Rodney Leurebourg
,EDU5618HC,VID,1,R,18:00,21:00,Various sites (with online component),Rodney Leurebourg
EDU5661 - Concept. Prog. Dans La Santé,,,,,,,,
20141,EDU5661C,LEC,1,W,18:00,21:00,LPR 284,Zeina Abou-Rizk
,EDU5661HC,VID,1,W,18:00,21:00,Various sites (with online component),Zeina Abou-Rizk
EDU5671 - Counselling-Theories & Prat.I,,,,,,,,
20139,EDU5671F1,LEC,1,R,17:30,20:30,LMX 112,André Samson
EDU5698 - Stratég Éval Appren Prof Santé,,,,,,,,
20139,EDU5698C,LEC,1,T,18:00,21:00,VNR 1050,Dany Laveault
,EDU5698HC,VID,1,T,18:00,21:00,Various sites (with online component),Dany Laveault
EDU5699 - Évaluation Des Programmes,,,,,,,,
20139,EDU5699C,LEC,1,R,18:00,21:00,LPR 284,Eric Dionne
,EDU5699HC,VID,1,R,18:00,21:00,Various sites (with online component),Eric Dionne
EDU5752 - Enseign. Mil. Minor. Francoph.,,,,,,,,
20139,EDU5752C,LEC,1,T,18:00,21:00,LPR 285,Nathalie Bélanger
,EDU5752HC,VID,1,T,18:00,21:00,Various sites (with online component),Nathalie Bélanger
EDU5871 - Microcounselling,,,,,,,,
20139,EDU5871F,LEC,1,W,17:30,20:30,LMX 243,Anne Thériault
EDU5873 - Théories Du Choix De Carrière,,,,,,,,
20141,EDU5873S,LEC,1,T,17:30,20:30,LMX 240,André Samson
EDU6103 - Researching Prof Practice,,,,,,,,
20139,EDU6103F,WOC,1,T,17:30,20:30,LMX 107,Ruth Kane
"EDU6106 - Sc, Technol, Soc & Environment",,,,,,,,
20139,EDU6106F,WOC,1,W,17:30,20:30,LMX 107,Christine Tippett
EDU6107 - Health & Phy. Ed. Pedagogy,,,,,,,,
20139,EDU6107F,LEC,1,R,17:30,20:30,LMX 216,Rebecca Lloyd
EDU6109 - Youth Cult & Pop Cult Pedagogy,,,,,,,,
20139,EDU6109F,LEC,1,W,17:30,20:30,LMX 422,Awad Ibrahim
EDU6191 - Quantitative Research,,,,,,,,
20139,EDU6191F,LEC,1,W,17:30,20:30,LMX 403,David Trumpower
EDU6193 - Found Of Measurement & Testing,,,,,,,,
20139,EDU6193F,LEC,1,T,17:30,20:30,LMX 241,Katherine Moreau
EDU6204 - Learning In Adulthood,,,,,,,,
20141,EDU6204S,LEC,1,W,17:30,20:30,LMX 240,Maurice Taylor
EDU6241 - Sec Lang Prog & Pol Dev & Eval,,,,,,,,
20139,EDU6241F,LEC,1,W,17:30,20:30,LMX 445,Marlene Lundy
EDU6290 - Research In Education,,,,,,,,
20139,EDU6290F,LEC,1,M,17:30,20:30,LMX 455,Ruth Kane
EDU6299 - Prog Eval: Theory & Contemp,,,,,,,,
20141,EDU6299S,WOC,1,R,17:30,20:30,LMX 422,J. Bradley Cousins
EDU6371 - Selected Topics Educ. Counsel.,,,,,,,,
20141,EDU6371S,LEC,1,R,13:00,16:00,LMX 445,Tracy Vaillancourt
EDU6373 - Educ. Of Marginalized Youth,,,,,,,,
20141,EDU6373S,WOC,1,W,17:30,20:30,LMX 403,Richard Maclure
"EDU6421 - Pub. Memory, Lived Hist & Educ",,,,,,,,
20139,EDU6421F,LEC,1,R,17:30,20:30,LMX 241,Lorna McLean
EDU6428 - Social Contexts Of Education,,,,,,,,
20141,EDU6428S,LEC,1,R,17:30,20:30,LMX 451,Lorna McLean
"EDU6460 - Inq. Curriculum, Cult. & Lang.",,,,,,,,
20141,EDU6460S,LEC,1,W,17:30,20:30,LMX 422,Patricia Palulis
EDU6470 - Multicultural Counselling,,,,,,,,
20139,EDU6470F,LEC,1,T,13:00,16:00,LMX 108,David Paré
EDU6473 - Internship In Counselling I,,,,,,,,
20139,EDU6473F,LEC,1,M,13:00,16:00,LMX 218,Diana Koszycki
,EDU6473F1,LEC,1,M,17:30,20:30,LMX 218,Cynthia Bilodeau
,EDU6473F2,LEC,1,T,17:30,20:30,LMX 218,Cynthia Bilodeau
20141,EDU6473S,LEC,1,M,13:00,16:00,LMX 240,David Smith
,EDU6473S1,LEC,1,T,17:30,20:30,LMX 403,Cynthia Bilodeau
,EDU6473S2,LEC,1,W,13:00,16:00,LMX 216,Mahin Tavakoli
EDU6474 - Internship In Counselling Ii,,,,,,,,
20139,EDU6474F,LEC,1,M,13:00,16:00,LMX 218,Diana Koszycki
,EDU6474F1,LEC,1,M,17:30,20:30,LMX 218,Cynthia Bilodeau
,EDU6474F2,LEC,1,T,17:30,20:30,LMX 218,Cynthia Bilodeau
20141,EDU6474S,LEC,1,M,13:00,16:00,LMX 240,David Smith
,EDU6474S1,LEC,1,T,17:30,20:30,LMX 403,Cynthia Bilodeau
,EDU6474S2,LEC,1,W,13:00,16:00,LMX 216,Mahin Tavakoli
EDU6504 - Éduc Dans Une Perspective Hist,,,,,,,,
20141,EDU6504C,LEC,1,M,18:00,21:00,LPR 284,Stéphane G. Lévesque
,EDU6504HC,VID,1,M,18:00,21:00,Various sites (with online component),Stéphane G. Lévesque
"EDU6506 - Sc, Technol, Soc & Environn",,,,,,,,
20141,EDU6506C,LEC,1,R,18:00,21:00,CBY C206,Donatille Mujawamariya
,EDU6506HC,VID,1,R,18:00,21:00,Various sites (with online component),Donatille Mujawamariya
EDU6508 - Perspect Didact Fls Context Na,,,,,,,,
20139,EDU6508C,LEC,1,M,18:00,21:00,VNR 1050,Carole Fleuret
,EDU6508HC,VID,1,M,18:00,21:00,Various sites (with online component),Carole Fleuret
EDU6529 - Approches Théor & Prat Lit Mul,,,,,,,,
20139,EDU6529C,LEC,1,W,18:00,21:00,LPR 154,Anne-Marie Dionne
,EDU6529HC,VID,1,W,18:00,21:00,Various sites (with online component),Anne-Marie Dionne
EDU6571 - Sém. Dév. Prof.& Plan.Carrière,,,,,,,,
20139,EDU6571F,LEC,1,M,17:30,20:30,LMX 240,Antoine Roy
EDU6593 - Fondements En Mesure & Testing,,,,,,,,
20141,EDU6593C,LEC,1,R,18:00,21:00,LPR 285,Eric Dionne
,EDU6593HC,VID,1,R,18:00,21:00,Various sites (with online component),Eric Dionne
EDU6600 - Form D'Adultes & Contexte Form,,,,,,,,
20141,EDU6600C,LEC,1,M,18:00,21:00,LPR 285,Claire Duchesne
,EDU6600HC,VID,1,M,18:00,21:00,Various sites (with online component),Claire Duchesne
EDU6637 - Gest & Supervis Des Res Prof,,,,,,,,
20141,EDU6637C,LEC,1,M,18:00,21:00,VNR 1050,Sylvie Rochon
,EDU6637HC,VID,1,M,18:00,21:00,Various sites (with online component),Sylvie Rochon
EDU6690 - Méthodologie De La Recherche,,,,,,,,
20139,EDU6690C,LEC,1,T,18:00,21:00,LPR 284,Marielle Simon
,EDU6690HC,VID,1,T,18:00,21:00,Various sites (with online component),Marielle Simon
EDU6699 - Éval Program: Théorie & Probl,,,,,,,,
20141,EDU6699C,LEC,1,T,18:00,21:00,VNR 1050,Marc Johnson
,EDU6699HC,VID,1,T,18:00,21:00,Various sites (with online component),Marc Johnson
EDU6871 - Stage En Counselling I,,,,,,,,
20141,EDU6871S,LEC,1,R,17:30,20:30,LMX 240,Anne Thériault
EDU6873 - Stage En Counselling Ii,,,,,,,,
20141,EDU6873S,LEC,1,R,17:30,20:30,LMX 240,Anne Thériault
EDU6874 - Stage En Counselling Iii,,,,,,,,
20139,EDU6874F,LEC,1,R,17:30,20:30,LMX 240,Anne Thériault
20141,EDU6874S,LEC,1,R,17:30,20:30,LMX 240,Anne Thériault
EDU6997 - Propos Maîtrise / Master Prop,,,,,,,,
20139,EDU6997F,RSH,1,N/A,0,0,N/A,N/A
20141,EDU6997S,RSH,1,N/A,0,0,N/A,N/A
EDU7141 - Current Research Sec Lang Educ,,,,,,,,
20141,EDU7141S,LEC,1,R,17:30,20:30,LMX 403,Stéphanie Arnott
EDU7190 - Qualitative Research I,,,,,,,,
20139,EDU7190F,LEC,1,T,17:30,20:30,LMX 451,Janice Ahola-Sidaway
EDU7395 - Sel Top Quantitative Research,,,,,,,,
20141,EDU7395S,LEC,1,T,17:30,20:30,LMX 217,David Trumpower
EDU7396 - Tech. Doc. Analy. Educ. Res.,,,,,,,,
20139,EDU7396F,LEC,1,W,17:30,20:30,LMX 218,Sharon Cook
"EDU7533 - Thèmes Choisis Soc, Cult & Lit",,,,,,,,
20141,EDU7533C,LEC,1,W,18:00,21:00,VNR 1050,Anne-Marie Dionne
,EDU7533HC,VID,1,W,18:00,21:00,Various sites (with online component),Anne-Marie Dionne
EDU7590 - Recherche Qualitative I,,,,,,,,
20139,EDU7590C,LEC,1,W,18:00,21:00,VNR 1050,Liliane Dionne
,EDU7590HC,VID,1,W,18:00,21:00,Various sites (with online component),Liliane Dionne
EDU7797 - Instr De Collecte De Données,,,,,,,,
20141,EDU7797C,LEC,1,M,18:00,21:00,CBY C206,Walter Gérard Amedzro St-Hilaire
,EDU7797HC,VID,1,M,18:00,21:00,Various sites (with online component),Walter Gérard Amedzro St-Hilaire
EDU7999 - Ma Thesis In Ed/Thèse De Ma Éd,,,,,,,,
20139,EDU7999F,RSH,1,N/A,0,0,N/A,N/A
20141,EDU7999S,RSH,1,N/A,0,0,N/A,N/A
EDU8105 - Contemporary Issues In Educ.,,,,,,,,
20141,EDU8105S,LEC,1,F,09:30,12:30,LMX 108,Richard Barwell
EDU8106 - Epistemology & Research Educ.,,,,,,,,
20139,EDU8106F,LEC,1,F,09:30,12:30,LMX 223,Raymond Leblanc
EDU8190 - Qualitative Research Ii,,,,,,,,
20141,EDU8190S,LEC,1,M,17:30,20:30,LMX 445,Jill Chouinard
EDU8253 - Cognitive Persp On Learning,,,,,,,,
20141,EDU8253S,LEC,1,W,17:30,20:30,LMX 241,Barbara Graves
EDU8505 - Question Contemporaine Éduc.,,,,,,,,
20139,EDU8505C,LEC,1,F,09:30,12:30,VNR 1050,Nathalie Bélanger
,EDU8505HC,VID,1,F,09:30,12:30,Various sites (with online component),Nathalie Bélanger
EDU8506 - Enjeux Épistémol. & Méthod.,,,,,,,,
20141,EDU8506C,LEC,1,F,09:30,12:30,LPR 285,Mariette Théberge
,EDU8506HC,VID,1,F,09:30,12:30,Various sites (with online component),Mariette Théberge
EDU8590 - Recherche Qualitative Ii,,,,,,,,
20141,EDU8590C,LEC,1,W,18:00,21:00,CBY C206,Michael Begley
,EDU8590HC,VID,1,W,18:00,21:00,Various sites (with online component),Michael Begley
EDU8908 - Internat / Internship,,,,,,,,
20139,EDU8908F1,LEC,1,W,13:00,16:00,LMX 116,Cristelle Audet
20141,EDU8908F1,LEC,1,W,13:00,16:00,LMX 116,Cristelle Audet
EDU9997 - Propos Doctorat / Phd Proposal,,,,,,,,
20139,EDU9997F,RSH,1,N/A,0,0,N/A,N/A
20141,EDU9997S,RSH,1,N/A,0,0,N/A,N/A
EDU9998 - Exam Synthèse /Ph.D./ Comp Ex.,,,,,,,,
20139,EDU9998F,RSH,1,N/A,0,0,N/A,N/A
20141,EDU9998S,RSH,1,N/A,0,0,N/A,N/A
EDU9999 - Thèse De Doctorat / Phd Thesis,,,,,,,,
20139,EDU9999F,RSH,1,N/A,0,0,N/A,N/A
20141,EDU9999S,RSH,1,N/A,0,0,N/A,N/A
EFR2500 - Visages Franco Dans Le Monde,,,,,,,,
20141,EFR2500A,LEC,1,T,17:30,20:30,VNR 2027,Linda Cardinal
EFR4500 - Intégration Études Franco,,,,,,,,
20139,EFR4500A,SEM,1,M,17:30,20:30,DMS 11143,Linda Cardinal
ELA1102 - Latin American Cultures I,,,,,,,,
20141,ELA1102A,LEC,1,M,16:00,17:30,TBT 070,Jorge Carlos Guerrero
,,LEC,2,W,14:30,16:00,TBT 070,Jorge Carlos Guerrero
ELA2502 - Culture De L'Am.Latine Ii,,,,,,,,
20139,ELA2502A,LEC,1,W,13:00,14:30,SMD 222,Annik Bilodeau
,,LEC,2,F,11:30,13:00,SMD 222,Annik Bilodeau
ELG2136 - Electronics I,,,,,,,,
20141,ELG2136A,LEC,1,W,10:00,11:30,TBT 070,Emad Gad
,,LEC,2,F,08:30,10:00,TBT 070,Emad Gad
,,LAB,1,M,14:30,17:30,CBY B302,N/A
,,TUT,1,T,11:30,13:00,SCS E217,N/A
ELG2137 - Circuit Theory Ii,,,,,,,,
20141,ELG2137A,LEC,1,T,10:00,11:30,CBY B012,Hilmi Dajani
,,LEC,2,R,08:30,10:00,CBY B012,Hilmi Dajani
,,LAB,1,W,11:30,14:30,CBY B302,N/A
,,TUT,1,W,14:30,16:00,LEE A130,N/A
ELG2138 - Circuit Theory I,,,,,,,,
20139,ELG2138A 1LAB,LEC,1,W,13:00,14:30,SCS E217,Oliver Yang
,,LEC,2,F,11:30,13:00,SCS E217,Oliver Yang
,,LAB,1,W,14:30,17:30,CBY B302,N/A
,,LAB,2,T,19:00,22:00,CBY B302,N/A
,,TUT,1,R,08:30,10:00,SCS E217,N/A
ELG2336 - Elec. Cir. & Mach. Mecha. Eng.,,,,,,,,
20141,ELG2336A 1LAB,LEC,1,W,13:00,14:30,STE G0103,Riadh Habash
,,LEC,2,F,11:30,13:00,STE G0103,Riadh Habash
,,LAB,1,M,11:30,12:30,CBY B302,N/A
,,LAB,2,M,12:30,13:30,CBY B302,N/A
ELG2536 - Électronique I,,,,,,,,
20141,ELG2536A,LEC,1,M,08:30,10:00,STE C0136,Mustapha Yagoub
,,LEC,2,R,10:00,11:30,STE C0136,Mustapha Yagoub
,,LAB,1,T,11:30,14:30,CBY B302,N/A
,,TUT,1,F,08:30,10:00,POR 104,N/A
ELG2537 - Théorie Des Circuits Ii,,,,,,,,
20141,ELG2537A,LEC,1,M,14:30,16:00,LMX 112,Hilmi Dajani
,,LEC,2,W,10:00,11:30,LMX 112,Hilmi Dajani
,,LAB,1,M,17:30,20:30,CBY B302,N/A
,,TUT,1,W,13:00,14:30,CBY D103,N/A
ELG2538 - Théorie Des Circuits I,,,,,,,,
20139,ELG2538A,LEC,1,T,10:00,11:30,TBT 327,Mustapha Yagoub
,,LEC,2,R,08:30,10:00,TBT 327,Mustapha Yagoub
,,LAB,1,W,08:30,11:30,CBY B302,N/A
,,TUT,1,T,17:30,19:00,STE F0126,N/A
ELG2736 - Cir. & Mach. Élec Pour Ing.Méc,,,,,,,,
20141,ELG2736A,LEC,1,M,08:30,10:00,VNR 2095,Lynton Hutchison
,,LEC,2,R,10:00,11:30,VNR 2095,Lynton Hutchison
,,LAB,1,W,10:30,11:30,CBY B302,N/A
ELG2911 - Pratique Profes Practice,,,,,,,,
20141,ELG2911A 1DGD,LEC,1,W,16:00,19:00,MRT 218,Timothy Lethbridge
,,DGD,1,F,11:30,13:00,MNT 201,N/A
,,DGD,2,F,11:30,13:00,FTX 302,N/A
ELG3106 - Electromagnetic Engineering,,,,,,,,
20139,ELG3106A,LEC,1,W,16:00,17:30,STE B0138,Henry Schriemer
,,LEC,2,F,14:30,16:00,STE B0138,Henry Schriemer
,,LAB,1,M,08:30,11:30,CBY B402,N/A
,,TUT,1,W,08:30,10:00,LMX 124,N/A
ELG3125 - Signal And System Analysis,,,,,,,,
20139,ELG3125A 1LAB,LEC,1,W,13:00,14:30,LEE A130,Jianping Yao
,,LEC,2,F,11:30,13:00,LEE A130,Jianping Yao
,,LAB,1,T,11:30,13:00,STE 2060,N/A
,,LAB,2,W,17:30,19:00,STE 2060,N/A
,,LAB,3,T,10:00,11:30,STE 2060,N/A
,,TUT,1,T,17:30,19:00,ART 033,N/A
ELG3126 - Random Signals And Systems,,,,,,,,
20141,ELG3126A,LEC,1,M,13:00,14:30,MCD 121,Peter Galko
,,LEC,2,W,11:30,13:00,MCD 121,Peter Galko
,,TUT,1,R,11:30,13:00,UCU 205,N/A
ELG3136 - Electronics Ii,,,,,,,,
20139,ELG3136A,LEC,1,M,13:00,14:30,LEE A131,Jianping Yao
,,LEC,2,W,11:30,13:00,LEE A131,Jianping Yao
,,LAB,1,R,08:30,11:30,CBY B302,N/A
,,TUT,1,T,08:30,10:00,CBY B205,N/A
ELG3155 - Intro. To Control Systems,,,,,,,,
20141,ELG3155A,LEC,1,M,11:30,13:00,STE J0106,Wail Gueaieb
,,LEC,2,R,13:00,14:30,STE J0106,Wail Gueaieb
,,LAB,1,M,14:30,17:30,CBY B402,N/A
,,TUT,1,T,13:00,14:30,FTX 147B,N/A
ELG3175 - Intro.To Communication Systems,,,,,,,,
20141,ELG3175A,LEC,1,W,13:00,14:30,SMD 226,Claude D'Amours
,,LEC,2,F,11:30,13:00,SMD 226,Claude D'Amours
,,LAB,1,M,08:30,11:30,CBY B519,N/A
,,TUT,1,T,08:30,10:00,STE C0136,N/A
ELG3316 - Elec. Machines & Power Systems,,,,,,,,
20139,ELG3316A,LEC,1,M,16:00,17:30,LEE A131,Ali Karime
,,LEC,2,W,14:30,16:00,LEE A131,Ali Karime
,,LAB,1,T,14:30,17:30,CBY B402,N/A
,,TUT,1,M,14:30,16:00,VNR 2095,N/A
ELG3336 - Electronics For Mechanical Eng,,,,,,,,
20139,ELG3336A 1LAB,LEC,1,T,11:30,13:00,STE G0103,Riadh Habash
,,LEC,2,F,13:00,14:30,STE G0103,Riadh Habash
,,LAB,1,R,16:00,17:30,CBY B302,N/A
,,LAB,2,M,11:30,13:00,CBY B302,N/A
,,LAB,3,R,14:30,16:00,CBY B302,N/A
,,TUT,1,W,16:00,17:30,SCR 002,N/A
ELG3506 - Electromagnetisme Applique,,,,,,,,
20139,ELG3506A,LEC,1,T,11:30,13:00,LMX 112,Karin Hinzer
,,LEC,2,F,13:00,14:30,LMX 112,Karin Hinzer
,,LAB,1,T,08:30,11:30,CBY B402,N/A
,,TUT,1,F,10:00,11:30,KED B004,N/A
ELG3525 - Analyse Des Signaux Et Syst.,,,,,,,,
20139,ELG3525A,LEC,1,W,13:00,14:30,KED B004,France Tremblay
,,LEC,2,F,11:30,13:00,KED B004,France Tremblay
,,LAB,1,W,17:30,19:00,STE 2052,N/A
,,TUT,1,W,10:00,11:30,TBT 311,N/A
ELG3526 - Signaux Et Systèmes Aléatoires,,,,,,,,
20141,ELG3526A,LEC,1,M,13:00,14:30,LMX 112,Eric Dubois
,,LEC,2,W,11:30,13:00,LMX 112,Eric Dubois
,,TUT,1,R,11:30,13:00,DMS 10143,N/A
ELG3536 - Électronique Ii,,,,,,,,
20139,ELG3536A,LEC,1,M,10:00,11:30,LMX 112,Mahmoud Youssef
,,LEC,2,W,08:30,10:00,LMX 112,Mahmoud Youssef
,,LAB,1,M,17:30,20:30,CBY B302,N/A
,,TUT,1,R,14:30,16:00,LMX 112,N/A
ELG3555 - Intro. Syst. D'Asservissement,,,,,,,,
20141,ELG3555A,LEC,1,T,14:30,16:00,VNR 3076,Wail Gueaieb
,,LEC,2,R,16:00,17:30,VNR 3076,Wail Gueaieb
,,LAB,1,F,14:30,17:30,CBY B402,N/A
,,TUT,1,F,10:00,11:30,DMS 10143,N/A
ELG3575 - Intro. Systemes Telecommunica.,,,,,,,,
20141,ELG3575A,LEC,1,M,08:30,10:00,DMS 11143,Claude D'Amours
,,LEC,2,R,10:00,11:30,DMS 11143,Claude D'Amours
,,LAB,1,M,14:30,17:30,CBY B519,N/A
,,TUT,1,T,08:30,10:00,TBT 311,N/A
ELG3736 - Electronique Ingén. Mécanique,,,,,,,,
20139,ELG3736A,LEC,1,M,11:30,13:00,MNT 103,Ali Karime
,,LEC,2,R,13:00,14:30,MNT 103,Ali Karime
,,LAB,1,F,08:30,10:00,CBY B302,N/A
,,TUT,1,W,10:00,11:30,SMD 430,N/A
ELG4115 - Microwave Circuits,,,,,,,,
20141,ELG4115A 1LAB,LEC,1,M,10:00,11:30,MRN 226,Pierre Berini
,,LEC,2,W,08:30,10:00,MRN 226,Pierre Berini
,,LAB,1,R,17:30,20:30,CBY B519,N/A
,,LAB,2,R,14:30,17:30,CBY B519,N/A
,,TUT,1,R,11:30,13:00,TBT 311,N/A
ELG4117 - Optoelectron. & Optical Comp.,,,,,,,,
