ADM1100,INTRODUCTION TO BUSINESS MGMT.
CMN2501,MÉTHO RECHERCHE EN COMMUNIC.
CMN3104,WOMEN AND MEDIA
DCC2520,DROIT & JUSTICE SOCIALE
DCC3107,ENVIRONMENTAL LAW
DCC3504,DR FÉDÉRALISME CANADIEN
CMN3130,Communication Planning
CMN3167,Video II
CMN3530,Planification des communicatio
DCC4162,ABORIGINAL PEOPLES AND THE LAW
DCC4513,"SOCIETE, TECHNO & DROIT"
DCC4517,PROT. POPULATIONS CIV. DR. INT
CMN3548,CONSULTATION ET FORMATION ORG.
CMN3567,Vidéo II
CMN4115,MEDIA AND PUBLIC BROADCASTING
DCL5121,STUDIES IN HUMAN RIGHTS I
DCL5304,STUDIES IN LEGAL THEORY II
DCL5501,METHO. DE RECHERCHE JURIDIQUE
CMN4144,ADV. PUBL. REL. SEMINAR
CMN4185,POLITICAL ECONOMY OF THE MEDIA
CMN2552,Image et communication
DCL5523,PUBLICITÉ DROITS ET PROPRIÉTÉ
CMN4515,MÉDIAS ET RADIODIFFUSION
DCL5527,DÉCÈS & TRANSMISSION DES BIENS
DCL5610,Interprétation des lois
CMN5995,THÈMES SPÉCIAUX / SPEC. TOPICS
DCL5733,PROB. CHOI. DROIT PERSONNE III
CMN2568,MONDIALISATION ET COMMUNIC.
CMN4548,CMN / ORGANIS. GOUVERNEMENT.
CRM1701,HISTOIRE SAVOIR CRIMINOLOGIQUE
DCL6121,STUDIES IN INTERNA. LAW I
CMN3100,SPECIAL TOPICS-MEDIA OR ORGAN.
DCL6126,INTL. HUMANITARIAN LAW
CRM2305,Police in Modern Society
CMN4585,ECONOMIE POLITIQUE DES MEDIAS
CMN3105,MEDIA ETHICS
DCL6319,ADVANCED INTNL. ECONOMIC LAW
CRM2309,CRIMINAL JUSTICE AND HEALTH
CMN5131,ORGANIZATIONAL COMM. THEORIES
CMN5142,RISK AND CRISIS COMMUNICATION
CRM2703,MÉTH. DE RECHERCHE EN CRIMINO.
DCL6550,STAGE DROIT HUMAN. & SÉC. INT.
CMN5190,"Media, Identity and Diversity"
CRM2708,POLITIQUE SOCIALE CRIMINELLE
CMN3138,COMMUNICATION GROUP SETTINGS
DCL6732,PROB. CHOI. DROIT INTERNA. II
CMN5531,THÉORIES DE COMMUNIC. ORGANI.
CRM3303,INDIVIDUAL INTERVENTION
CMN3174,Advertising Techniques
DCL7300,TECHNOPRUDENCE
CRM1300,INTRODUCTION TO CRIMINOLOGY
CRM3307,"WOMEN, JUSTICE & CRIMINAL."
CMN3504,FEMMES ET MEDIAS
DCL7311,STUDIES/INTEL & INDUS PROPERTY
DCL7511,ÉTUDES/PROPRIÉTÉ ITELL & INDUS
CMN3533,POLITIQUE ET MÉDIAS
CMN3552,ÉTHIQUE/DÉONTOLOGIE  JOURN.
CRM2300,CRIMINAL JUSTICE & PENAL NORM
DCL9997,PROJET THÈSE / THESIS PROPOSAL
CMN3574,Techniques publicitaires
CRM3312,YOUTH AND JUSTICE
DLS1101,INTRO SECOND LANG TEACHING II
CRM3319,SENTENCING
CMN4129,COMM AND CHANGE IN ORG
CRM2306,PRISON COMMU. & DEPRI. LIBERTY
DLS2501,Compréhension orale et écrite
CRM3701,THÉORIES CRIMINOLOGIQUES II
CMN4148,COMMUNICATION IN GOV ORG
CRM2310,COMMUNITY INTERVENTION CRIMINO
DLS3103,ENGLISH FOR SPECIFIC PURPOSES
CRM3708,PRÉVENTION DU CRIME
CMN4170,SOCIAL USES OF NEW MEDIA
CRM2705,La police dans la société mode
CMN4531,Négociation et médiation
CRM3716,EMPRISONNEMENT LIBÉR. CONDIT.
DLS4504,CURRI.& MAT.PEDA.DIDAC.LANG.SE
CRM2709,JUSTICE PÉNALE ET SANTÉ
CMN4566,ETUDE DE RECEPTION
DRC1506,DROIT PERSONNES FAMILLE
CRM3724,PRATIQUES D'INTERVENTION
CRM3305,Police and Social Control
CMN5100,RESEARCH METHODS
DRC1508,DROIT PUBLC FONDAMENTAL
DRC1707,DROIT PÉNAL I
CRM3310,CORP. & WHITE COLLAR CRIME
DRC2501,DROIT DE L'ENTREPRISE I
CMN5132,THEORIES & EFFECTS OF MEDIA
CMN5165,New Directions in Journalism
CMN5530,Diversité au travail : défis c
CRM4304,QUALITATIVE RESEARCH IN CRM
CRM3316,IMPRISONMENT AND PAROLE
DRC3500,ENSEIGNEMENT APPLIQUÉ III
CMN5550,Gestion des connaissances
CRM4311,LAW AND SOCIAL CONTROL
CRM4316,VIOLENCE AND SOCIETY
DRC4392,PERSONS AND FAMILY LAW
CRM4702,ABOLI. & SYS. JUSTICE PENALE
CRM3322,ABORIGINAL PEOPLES AND JUSTICE
CRM1301,HISTORY CRIMINOLOGICAL THOUGHT
DRC4509,DROIT DES ORGANISATIONS INTER.
CRM4711,DROIT ET CONTRÔLE SOCIAL
DRC4536,DROIT INTER. DROITS PERSONNE
CRM2303,RESEARCH METH IN CRIMINOLOGY
CRM4715,JUSTICE PÉNALE MÉDIAS D'INFOR.
CRM2308,SOCIAL AND CRIMINAL POLICY
DRC4554,DROIT DE LA PREUVE CIVILE
CRM2701,THÉORIES CRIMINOLOGIQUES I
CRM6325,RESEARCH SEMINAR IN CRIM.
DRC4558,DROIT PATRIMONIAL FAMILLE
CRM6720,MÉTHOD. RECHERCHE EN CRIM. I
CRM3334,QUANTITATIVE RESEARCH CRIMINOL
DRC4580,DROIT COLLECTIVITÉS LOCALES
DRC4587,THÈMES CHOISIS DROIT CONSTITU.
CRM2707,"FEMMES, JUSTICE & VICTIM."
DRC4709,GRANDS SYSTÈMES DROIT CONTEMP.
DRC4729,THÈMES CHOISIS DROIT & SC.SOC.
CRM3301,CRIMINOLOGICAL THEORIES II
CRM3711,DÉSORDRE MENTAL ET JUSTICE
CRM6750,THÉORIES CRIMINOL. CONTEMPOR.
DRC4740,DROIT SANTÉ & SÉCURITÉ TRAVAIL
DRC4754,PROPRIÉTÉ INTELLEC. ET INDUSTR
CRM3718,MINORITÉS ET JUSTICE
CRM8100,DOCTORAL SEMINAR
CRM3308,PREVENTION AND CRIMINOLOGY
DRC4757,THÈMES CHOISIS DROIT TECHNOLO.
CRM8502,QUEST. ACTUELLES EN CRIMINOL.
DRC4760,"DROIT, MÉDECINE ET BIOLOGIE"
CRM3726,JUSTICE PÉNALE ET TECHNOLOGIE
DRC4766,"MÉDIATION,CONCILIATION,ARBITRA"
CRM4303,INTERVENTION/ETHICS IN CRIM.
DRC4778,THÈMES CHOIS DROIT PÉNAL II
CRM3314,CRIMINAL JUSTICE AND DRUGS
CSI2132,DATABASES I
CRM4310,SPECIAL ISSUES IN CRIMINOLOGY
DRC4793,PENSÉE CIVILISTE
CRM4317,ASSESSMENT OF FIELD PLACEMENT
CSI2772,CONCEPTS PROGRAMMATION C++
CRM3318,MINORITIES AND JUSTICE
CSI4141,REAL-TIME SYSTEMS DESIGN
CRM4703,INTERVENTION/ÉTHIQUE EN CRIM.
CRM4712,FEMMES ET JUSTICE
DRC4794,DROIT DES OBLIGATIONS II
CRM4716,VIOLENCE ET SOCIÉTÉ
CRM6340,INTERVENT.CRIMINOL.ALTERN.PRAC
CRM3703,INTERVENTION INDIVIDUELLE
CSI4900,PROJETS/PROJECTS ON SEL. TOP.
DRC4798,PROCÉDURE CIVILE II
CRM6361,CRIME PREVENTION
CRM3707,"FEMMES, JUSTICE & CRIMINAL."
CRM3715,THÈMES PARTICULIERS CRIMINOL.
CRM3723,"MONDIALISATION,CRIME ET JUST."
DVM2106,INTER. DEV.: CONTEMP. THEORIES
CSI5122,SOFTWARE USABILITY
CRM6740,INTERVENTION CRIMINOL.PRAT.ALT
CRM4302,ABO. & CRIMI. JUSTICE SYSTEM
DVM2505,INTRO AU DEVELOPPEMENT INTERN.
CSI5147,COMPUTER ANIMATION
CRM6780,SUJETS CHOISIS I
CRM4306,SOCIO-POLITICS INCARCERATION
DVM3105,POPULATION TRENDS AND INT. DEV
CSI5161,TOP.SYST.SIMULATION&OPTIMIZAT.;
CRM8110,RESEARCH METHODOLOGY CRIM. II
CRM4313,CRIMES OF THE POWERFUL
CSI2101,DISCRETE STRUCTURES
CSI5380,SYS.&ARCHITEC.; FOR ELECT.COMM.
CSI2372,PROGRAMMING CONCEPTS WITH C++
CRM4701,THÉORIES CRIMINOL. CONTEMPOR.
DVM3135,FOOD SECURITY AND INTERN.DEV.
CSI5902,SEMINAR / SEMINAIRE
CSI2532,BASES DE DONNÉES I
CRM4706,ANALYSE SOCIO-POLITIQUE ENFERM
DVM3150,QUAL. RESEARCH METHO. INT. DEV
CSI7163,ADV.TOP. IN COMPUTER SYSTEMS
CSI3105,DESIGN ANALYSIS ALGORITHMS I
CRM4713,CRIME ET POUVOIRS
DVM3506,"FEMMES, GENRE ET DÉVELOPPEMENT"
CRM6320,RESEARCH METHOD. IN CRIM. I
CSI3131,OPERATING SYSTEMS
CSI9999,THESE DE DOCTORAT/PH.D. THESIS
CSI3504,INTRODUCTION AUX LANGAGES
CRM6350,CONTEMPORARY CRIMINOL THEORIES
CSI3520,CONCEPTS LANGAGESPROGRAMMATION
CVG2116,INTRO TO FLUID MECHANICS
CSI4103,TOPICS IN COMPUTER SCIENCE I
CRM6725,SÉMINAIRE DE RECHERCHE CRIM.
DVM3540,FINANC. DU DÉV. INTERNATIONAL
CVG2149,CIVIL ENGINEERING MECHANICS
CSI4118,COMPUTER NETWORKS PROTOCOLS
CRM6759,ÉVAL. PROG. POL. & LOIS
DVM4108,CONFLICT AND DEVELOPMENT
CVG2507,MATÉRIAUX & PROCESSUS GÉOTECH.
CSI4130,COMPUTER GRAPHICS
CRM8102,CURRENT ISSUES IN CRIMINOLOGY
DVM4140,PRIVATE ENTERPR. AND DEV.
CRM8510,MÉTHOD. RECHERCHE EN CRIM. II
CSI4541,CONCEPT.SYSTÈMES EN TEMPS RÉEL
CVG2541,MATÉRIAUX DU GÉNIE CIVIL
DVM4160,INT'L PROJECT MANAGEMENT
CVG2571,MESURES ET ARPENTAGE
CSI5118,DESIGN OF COMP. & TRANSLATORS.
CSI2120,PROGRAMMING PARADIGMS
DVM4554,"GLOBALISATION, CITOYEN. ET DÉV"
CSI2510,STRUCT DE DONNÉES ET ALGO
CSI5140,SELECTED TOP. IN COMPUTER SC.
CVG3120,HYDROLOGY
DVM5101,RESEARCH METHODS
CVG3141,MECHANICS OF MATERIALS II
CSI5149,GRAPHICAL MODELS & APPLICATION
CSI2911,PROF PRACTICE/PRATIQUE PROFES
DVM6102,"LIVELIHOODS, RES. &  SUSTAIN."
CSI3130,DATABASES II
CSI5165,COMBINATORIAL ALGORITHMS
CSI3505,Conception et analyse des algo
CSI3531,SYSTÈMES D'EXPLOITATION
CSI5308,PRINCIPLES DISTRIBUTED COMPU.
DVM6111,"ECO GROWTH, PRIV SEC & SOC INC"
DVM6115,PROF SKILLS FOR DVM
CSI4106,Introduction to Artificial Int
CSI5386,NATURAL LANGUAGE PROCESSING
CSI4107,INFO. RETRIEVAL AND INTERNET
DVM6505,PROGR DÉV INTERN : APPROCH RÉS
CVG4001,INTRO PROJ ENG GENIE CIVIL
CSI6001,STAGE CO-OP/CO-OP WORK TERM I
CVG4133,SOLID WASTE MANAGEMENT
DVM9998,PROJET THÈSE / THESIS PROPOSAL
CVG4148,THEORY OF STRUCTURES II
CSI7999,MAS.COMP.SC.TH./THE.MAI.INFOR.
CSI4124,Foundations of Modelling and S
EAS1501,INTRO.SOC.&CULT.; AUTOCHTONES
CVG4175,FIELD INVESTIGATIONS
CVG1107,CIVIL ENG. GRAPHICS & SEMINARS
CVG5133,SOLID WASTE DISPOSAL
EAS3102,SELECTED TOPICS ABORI. STUDIES
CSI4150,INTRO. TO  OPTIMIZ. METH.
CVG2132,FUND OF ENVIRONMENTAL ENG
CVG5144,ADVANCED REINFORCED CONCRETE
CVG2516,MÉCANIQUE ÉLÉMENTAIRE FLUIDES
CSI5105,NETWORK SECURITY & CRYPTOGRAPH
CVG2540,MÉCANIQUE DES MATÉRIAUX I
CVG2549,MÉCANIQUE DE GÉNIE CIVIL
CSI5127,APPLIED COMPUTATIONAL GEOMETRY
CVG3109,SOIL MECHANICS I
CVG5161,MECHANICS OF UNSATURATED SOILS
EAS4103,SEMINAR IN ABORIGINAL STUDIES
CVG6303,SPEC. TOP. IN CIVIL ENGINEE.
CVG3140,THEORY OF STRUCTURES I
CSI5148,WIRELESS AD HOC NETWORKING
EBC5990,ÉTUDE DIRIGÉE/DIRECTED READING
CVG6309,SPEC. TOP. IN CIVIL ENGINEE.
CVG3520,HYDROLOGIE
CSI5163,ALGORITHM ANALYSIS AND DESIGN
EBC6210,ELECTRONIC COM. ARCHITECTURE
DCC2118,General Public Law
CVG4113,HYDRAULICS WATER SPY SEWER SYS
EBC6260,INTEGRATED NETWORKS/ENTERPRISE
DCC2518,DROIT PUBLIC GENERAL
CSI5166,APPLI. OF COMBINATORIAL OPTI.
CVG4143,STRUCTURAL STEEL DESIGN II
EBC9997,PROJET DE THÈSE / THESIS PROP.
DCC3102,Criminal Law
CSI5174,VALIDA. METHODS DIST. SYSTEMS
CVG4150,HIGHWAY TRANSPORTATION ENGIN.
ECH2310,CONFLICTS & RIGHTS
DCC3104,CANADIAN FEDERALISM LAW
DCC3501,DROIT OBLIGATIONS
CVG4184,TOPICS IN GEOTECHNICAL ENG.
ECH3310,HUMAN RIGHTS& CONFLICT STUDIES
CSI5387,Concept Learning Systems
ECH3710,DROITS HUMAINS ET CONFLITS
CVG5134,Chemical Analysis for Environm
ECH4320,"CONFLICT RESOLUTION, PEACE"
CVG5156,FINITE ELEMENT METHODS
ECH4335,TRACK TWO DIPLOMACY
CVG5162,RIVER HYDRAULICS
CSI6900,INT. GRADUATE PROJECTS COM.SC.
CVG6304,SPEC. TOP. IN CIVIL ENGINEE.
ECH4710,THÈMES DE RECHERCHE CHOISIS DH
DCC3517,DR. INT. PUBLIC
CSI9998,PH.D. COMPRE.EXAM./EX.GEN.DOC.
CVG9999,THÈSE DE DOCTORAT/PH.D. THESIS
ECH4735,DIPLOMATIE DE 2E NIVEAU
DCC2119,PROTECTION RIGHTS AND FREEDOMS
CVG2107,GEOTECH MATERIAL AND PROCESSES
DCC4512,PROPRIÉTÉ INTELLECTE & INDUST
ECO1104,INTRODUCTION TO MICROECONOMICS
DCC2519,PROTECTION DROITS ET LIBERTÉS
CVG2141,CIVIL ENGINEERING MATERIALS
DCC4752,FEMMES & DROIT
ECO1502,INTRODUCTION MACROÉCONOMIE
DCC3103,Law of Persons and Family Law
CVG2171,SURVEYING & MEASUREMENTS
DCL5123,STUDIES IN HUMAN RIGHTS III
ECO1702,ENJEUX MACROÉCONO. CONTEMPO.
DCC4119,SELECTED TOPICS IN LAW
CVG2532,PRINC. GÉNIE ENVIRONNEMENT
DCL5135,CONTEMPORARY ISSUES IN LAW
ECO2113,CANADA AND THE WORLD ECONOMY
DCC4508,DROIT DE LA CONSOMMATION
CVG3106,SOIL MECHANICS II
DCL5343,ENVIRONMENTAL LAW INTERNSHIP
ECO2121,ECONOMICS OF GLOBALIZATION
DCC4538,"DROIT, MÉDECINE & BIOLOGIE"
CVG3132,Physical / Chemical Unit Opera
DCL5510,PROB. THÉO. CHOIS. DROIT PRIVÉ
ECO2122,ECO DIMEN.CANADA USA RELATIONS
DCL5122,STUDIES IN HUMAN RIGHTS II
CVG3148,REINFORCED CONCRETE DESIGN I
CVG3547,CONCEPTION STRUCTURES ACIER I
ECO2144,MICROECONOMIC THEORY I
CVG4130,ADVANCED ENVIRONMENTAL ENGIN.
DCL5303,STUDIES IN LEGAL THEORY I
ECO2515,MONNAIE ET BANQUES : INTRO
DCL5524,RELATIONS FAMILIALES
CVG4146,STRUCTURAL DESIGN IN TIMBER
DCL5528,EXAMEN DES TITRES IMMOBILIERS
ECO2521,ÉCONOMIE ET MONDIALISATION
CVG4907,PROJET CONCEPT/DESIGN PROJECT
DCL5503,THEO. CONTEMPORAINES DU DROIT
CVG5137,WATER WASTEWATER TREAT PRO ANA
ECO2543,THÉORIE MACROÉCONOMIQUE II
DCL5521,INITIATION RÉDACTION D'ACTES
DCL5731,PROB. CHOI. DROIT PERSONNE I
CVG5154,RANDOM VIBRATION
ECO3111,INTERNATIONAL TRADE
DCL5526,ENGAGEMENTS FINANCIERS
DCL5821,STAGE EN MILIEU PROFESSIONNEL
CVG5175,NUM. METHODS FOR GEOTECH. ENG.
ECO3148,INTRO REGIONAL URBAN ECONOMICS
DCL5535,ENJEUX CONTEMPORAINS EN DROIT
CVG6307,SPEC. TOP. IN CIVIL ENGINEE.
DCL6122,STUDIES IN INTERNA. LAW II
ECO3153,MICROECONOMIC THEORY III
DCL5737,THÉORIES CRITIQUES DU DROIT
DCC2117,Introduction to the Study of L
DCL6150,INTL. HUMAN. & SEC. LAW INTERN
ECO3550,PROBABILITÉ STAT. ÉCONOMISTES
DCC2517,INTRODUCTION AU DROIT
DCL6350,INTNL. ECON. LAW CASE STUDIES
DCL6700,DROIT INTERN. INVESTISSEMENTS
ECO4114,POST-KEYNESIAN THEORY
DCL6735,PROB. CHOIS. DROIT INTL. III
DCC2521,THEORIE DR & SC. SOCIALES
DCL6120,ADVANCED INTERNATIONAL LAW
ECO4136,RESEARCH SEM. ECON. ENVIRON.
DCL7302,REGULATION OF INTERNET COMMUN.
DCC3117,PUBLIC INTERNATIONAL LAW
DCL6125,INTERNATIONAL TRADE REGULATION
ECO4170,GAME THEORY APPLI CORPO FINANC
DCL7315,PATENT LAW
DCC3502,DROIT PÉNAL
DCL6300,INTERNATIONAL INVESTMENT LAW
ECO4199,SPECIAL TOPICS III
DCL7999,RECH.& THÈSE MA/RES. MA THESIS
DCC3506,DROIT DU TRAVAIL
DCL6530,LE DROIT DE LA SÉCURITÉ NAT.
DCC4502,DROIT ADMINISTRATIF
DCL9998,EXAM. DE SYNTHÈSE / COMP. EXAM
DCC4515,PHILO DU DROIT
ECO4550,PROJET DE RECHERCHE DIRIGÉE
DCL6734,ORG INTERNATIONALE DU COMMERCE
DLS1500,INTRO DIDACTIQUE LANG SECOND I
DCL5120,ADVANCED HUMAN RIGHTS
ECO6108,Economic System Design
DCL6739,THÈMES CHOISIS EN DROIT
DLS2102,SPEAKING AND WRITING
DCL5131,CH. RIGHTS: INTERDIS. APPROACH
DLS3500,OBS. CLASSE RECH. SIT. D'ENS.
DCL7310,TECHNOPOLICY
ECO6122,MICROECONOMIC THEORY IV
DCL5301,LEGAL RESEARCH METHODOLOGY
DLS4500,THÈMES CHOISIS EN DLS
DCL7317,COMMUNICATIONS LAW
ECO6151,ECONOMICS OF THE ENVIRONMENT
DCL5340,SUSTAINABILITY AND LAW
DRC1503,FONDEMENTS DU DROIT
DCL8330,LEGAL RES. METHOD. & THEORY
DRC1514,DROIT DES OBLIGATIONS I
DCL5506,THÉORIE JURIDIQUE AUTOCHTONE
DCL9999,Thèse de doctorat%%PhD Thesis
ECO6175,MICRO-ECONOMETRICS
DRC1708,DROIT INTERNATIONAL PUBLIC
DCL5525,NÉGOCIATION & TRANSFERTS PROP.
DLS1501,INTRO DIDACTIQUE LANG SECON II
DCL5529,DROIT DES SOCIÉTÉS
DRC2508,DROIT ADMINISTRATIF
ECO6193,ADVANCED TOPICS LABOUR ECON.
DLS2502,EXPRESSION ORALE ET ÉCRITE
DCL5732,PROB. CHOI. DROIT PERSONNE II
DRC2514,DROIT DES OBLIGATIONS III
ECO7119,MATH FOUN FOR ECONOMIC THEORY
DLS4105,LANG. EDU. MULTICUL.:THEO PRAC
DCL5738,MÉTH. RECH. ACTION DOM. JURID.
DRC4168,SELECTED TOPICS IN CIVIL LAW I
DCL6123,INTERNATIONAL HUMAN RIGHTS
DLS4900,EXPÉR.PRATIQUE/FIELD PRACTICE
EDU5160,MATHEMATICAL THINKING
DRC4391,PROPERTY LAW
DCL6130,NATIONAL SECURITY LAW
DRC1507,DROIT DES BIENS
EDU5202,TEACH. STRATEG. HEALTH PROF.
DRC4396,PRIVATE INTERNATIONAL LAW
DCL6339,SPECIAL TOPICS IN LAW
DRC1706,DROIT JUDICIAIRE I
EDU5230,Leadership in Educational Orga
DRC4529,DROIT INTER.ECO:ORG.INTER.SPE.
DCL6731,PROB. CHOI. DROIT INTERNA. I
DRC4548,DROIT DES SÛRETÉS
EDU5263,INTRO. TO EDUCATIONAL ADMIN.
DRC4559,DROIT DES SUCCESSIONS
DRC2500,ENSEIGNEMENT APPLIQUÉ II
EDU5301,PRIN EDUC PLAN HEALTH PROF - I
DCL6736,DROIT INTL. HUMANITAIRE
DRC4584,DROIT MARITIME
DRC4595,THÈMES CHOISIS DRT ENTREPRISE
EDU5399,DEVEL. OF ASSMT. INSTRUMENTS
DRC4728,FEMMES ET DROIT
DCL7304,Technology Law Internship
DRC4148,SECURITY FOR DEBT
EDU5585,PSYCHOPÉD ENFANCE & ADOLESCEN
DRC4739,DROIT DU TRAVAIL GÉNÉRAL
DCL7508,PROBLÈMES/PROP. INTEL & INDUST
DRC4390,OBLIGATIONS I
EDU5602,STRATÉG. ENSEIGN. DE LA SANTÉ
DRC4761,DROIT DE L'ENFANCE
EDU5635,LA POLITIQUE ET L'ÉDUCATION
DRC4395,OBLIGATIONS III
DRC4776,INFRACTIONS CONTRE PERS.& BIEN
DRC4521,DROIT INTER. HUMANITAIRE
EDU5701,PRINC PLANIF SYST ENSEIGN - I
DRC4545,DROIT INTL DES INVEST ÉTRANGER
DRC4791,DROIT DES BIENS
DCL8730,MÉTHODOL. ET THÉORIE DU DROIT
EDU5871,MICROCOUNSELLING
DRC4797,PROCÉDURE CIVILE I
DLS1100,INTRO SECOND LANG TEACHING I
DRC4557,DROIT DE LA FAMILLE
EDU6103,RESEARCHING PROF PRACTICE
DVM1100,CAD & CHALLENGES OF INTL DEV.
DLS2101,LISTENING AND READING
DVM2350,FOUND. CLASSIC. LIBERAL.SOCIAL
DLS3101,EDUC. TECH AND SEC. LANG. TEAC
DVM3108,HUMANITARIAN INTERVENTION
DVM3140,INTERNATIONAL DEVELOP. FUNDING
DLS3502,L'IMMERSION FRANÇAISE
DVM3160,INTRO. INT.DEV. PROJECTS
EDU6241,SEC LANG PROG & POL DEV & EVAL
DRC4560,DROIT JUDICIAIRE II
DRC1500,ENSEIGNEMENT APPLIQUÉ I
DVM3525,POLITIQUES ENVIRON. ET DÉV.DUR
DRC1705,DROIT CONSTITUTIONNEL
DRC4583,DROIT IMMIGRATION ET RÉFUGIÉS
EDU6299,PROG EVAL: THEORY & CONTEMP
DVM3550,MÉTHO. RECHER. QUAL. DÉV. INT.
DRC1714,DROIT DES OBLIGATIONS II
DRC4591,DROIT FAILLITE & INSOLVABILITÉ
EDU6428,SOCIAL CONTEXTS OF EDUCATION
DVM4120,INTERN. DEV. ISSUES IN AFRICA
DRC2509,DROITS ET LIBERTÉS
DRC4726,PHILOSOPHIE DU DROIT
EDU6473,Internship in Counselling I
DVM4150,SOCIAL ECON. & LOCAL DEVELOP.
DRC3501,DROIT INTERNATIONAL PRIVÉ
DRC4731,THÈMES CHOISIS EN DROIT
EDU6651,ÉDUCATION À LA CITOYENNETÉ
DVM4330,SPECIAL RESEARCH TOPICS
DRC4331,SELECTED TOPICS-CIVIL LAW II
DRC4764,DROIT DE L'ENVIRONNEMENT
DRC4393,CIVIL LAW REASONING
DVM4540,SECTEUR PRIVÉ ET DÉV.
EDU6873,Stage en counselling II
DRC4789,DROIT INTERN PRIVÉ BIJURIDIQUE
DRC4518,DROIT DE L'UNION EUROPÉENNE
EDU7141,CURRENT RESEARCH SEC LANG EDUC
EDU7533,"THÈMES CHOISIS EN SOCIETÉS, CU"
DRC4542,DROIT JUDICIAIRE III
DVM4730,THÈMES DE RECHE PART
EDU8105,CONTEMPORARY ISSUES IN EDUC.
DRC4792,DROIT PERSONNES ET FAMILLE
DRC4556,DROIT CONTRATS NOMMÉS
DVM5500,COMPRENDRE LE DVM
EDU8106,EPISTEMOLOGY & RESEARCH EDUC.
DRC4796,DROIT INTERNATIONAL PRIVÉ
DRC4561,DROIT DES ASSURANCES
DVM6103,"CONFLICT, TRANSITIONS & PEACE"
EDU8590,RECHERCHE QUALITATIVE II
DVM2105,INTRO TO INTERNATIONAL DEVELOP
DRC4585,DROIT CONSTITUTIONNEL COMPARÉ
DVM2110,"EDU, HEALTH & SOCIAL PROTECT."
ELA1102,LATIN AMERICAN CULTURES I
DVM2510,"ÉDU., SANTÉ & PROTECT. SOCIALE"
DVM6114,"RIGHTS, SOC MOVEMENTS & POWER"
DVM2750,FOND PENSÉE LIB.ET SOCIALISME
ELG2138,CIRCUIT THEORY I
DVM6504,MOUV. SOC. EQUITÉ & DROITS HUM
DRC4590,DROIT DE L'ENTREPRISE II
DVM8109,THEORIES OF INTNL. DEVELOPMENT
ELG2736,CIR. & MACH. ÉLEC POUR ING.MÉC
DRC4725,ÉLABORATION LOIS & INTERPRÉTA.
DRC4745,DROIT FISCAL GÉNÉRAL
DVM8508,SÉM. RECH. EN DEV. INTERN.
DVM3125,ENVIRNMNT POLICIES SUST.DEVEL
ELG3125,SIGNAL AND SYSTEM ANALYSIS
DRC4762,DROIT DES AUTOCHTONES
DRC4775,DROIT PÉNAL II
DVM3505,TENDANCES DÉMOG ET DEVMT INTER
DVM8510,POLIT. & PRAT. DU DÉVELOP.
ELG3316,ELEC. MACHINES & POWER SYSTEMS
DRC4790,DROIT DES OBLIGATIONS I
ELG3526,SIGNAUX ET SYSTÈMES ALÉATOIRES
EAS1101,INTRO.TO ABORIGINAL SOC.&CULT.;
EAS2501,COLONIAL PEUPLES AUTOCHTONES
DRC4795,DROIT DES OBLIGATIONS III
ELG3555,INTRO. SYST. D'ASSERVISSEMENT
DVM3530,ÉTHIQUE ET DÉVELOPPEMENT INTER
DVM3750,THÉORIES DU DÉV. INTERN.
DVM1500,CANADA ET ENJEUX DE DÉV. INTL.
ELG4125,ELECTRIC POWER TRANSMISSION
EAS3502,THÈMES CHOISIS ÉT. AUTOCHTONES
DVM4130,INTERN. DEV. ISSUES LATIN AMER
EBC5380,SYS. & ARCH. FOR E-COMMERCE
ELG4157,MODERN CONTROL ENGINEERING
DVM4154,"GLOBAL STUDIES, CITIZEN. & DEV"
DVM5100,UNDERSTANDING DVM
ELG4178,OPTICAL COMMUNIC. & NETWORKING
DVM6101,"ECO GROWTH, PRIV SEC & SOC INC"
DVM2506,DÉV. INT: THÉORIES & PRATIQUES
DVM3106,"WOMEN, GENDER AND DEVELOPMENT"
ELG4912,PROJET ELG I~~ ELG PROJECT I
DVM6113,"CONFLICT, TRANSITIONS & PEACE"
DVM8108,RES. SEM. IN INTNL. DEVEL.
DVM3130,ETHICS AND INTERN. DEVELOPMENT
ELG5106,FOURIER OPTICS
DVM3350,THEORIES OF INTERN. DEV.
ELG5124,VIRTUAL ENVIRONMENTS
DVM3535,SÉCURITÉ ALIMENT. ET DÉV. INT.
ELG5161,ROBOTICS:CONT.SENS. & INTELLI.
DVM9997,EXAM SYNTHÈSE II/ COMP EXAM II
ELG5369,INTERNETWORKING TECHNOLOGIES
ELG5373,Data Encryption
ELG5378,IMAGE PROCESSING & IMAGE COMMU
EAS2101,COLONIALISM INDIGENOUS PEOPLES
ELG6373,SOLID STATE DEVICES & IC TECH.
ELG7172,TOPICS IN SIGNAL PROCESSING I
EAS3501,RECHERCHE METHODO AUTOCHTONES
EAS4503,SÉMINAIRE ÉTUDES AUTOCHTONES
ELG7187,TOPICS IN COMPUTERS II
EMP5109,TOPICS ENGINEERING MANAGEMENT
EMP5910,ÉTUD. DIRIGÉES/DIRECTED STUD.
EBC5991,ÉTUDE DIRIGÉE/DIRECTED READING
EBC6220,DATA MINING FOR BUSINESS APPLI
ENG1112,Technical Report Writing
EBC6170,INTERNET SECURITY
